,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.9245983534948521,-0.9245599524894476,-52.973383184461255,-52.9755834,0.0022002155387426114
5,$d_{1}$ [mm],-0.0529755834,-0.05219850033325689,-52.19850033325689,-52.9755834,0.7770830667431099
6,$r_{1}$ [mm],-0.0529755834,-0.05450908581089173,-54.509085810891726,-52.9755834,-1.5335024108917281
7,$\alpha_{1}$ [$\degree$],-0.9245983534948521,-0.9237644926491428,-52.92780669283964,-52.9755834,0.04777670716035942
8,$\theta_{2}$ [$\degree$],-0.7091759942060363,-0.7098390386265495,-40.67078104692511,-40.6327914,-0.03798964692510509
9,$d_{2}$ [mm],-0.0406327914,-0.04059781049421232,-40.597810494212325,-40.6327914,0.034980905787676875
10,$r_{2}$ [mm],-0.04063279139999998,-0.04186082514397371,-41.86082514397371,-40.63279139999998,-1.2280337439737323
11,$\alpha_{2}$ [$\degree$],-0.7091759942060363,-0.7077550962698644,-40.55137994513851,-40.6327914,0.08141145486149526
12,$\theta_{3}$ [$\degree$],0.9921159338973793,0.9925548013940766,56.86920105532623,56.84405580000001,0.025145255326222582
13,$d_{3}$ [mm],0.0568440558,0.055266802658851616,55.26680265885162,56.8440558,-1.5772531411483826
14,$r_{3}$ [mm],0.0568440558,0.056192422797106685,56.19242279710669,56.8440558,-0.6516330028933126
15,$\alpha_{3}$ [$\degree$],0.9921159338973791,0.9911297529736458,56.78755179523375,56.844055799999985,-0.056504004766232185
16,$\theta_{4}$ [$\degree$],0.4767036460995109,0.47707344261365237,27.334294779538958,27.313107000000002,0.021187779538955454
17,$d_{4}$ [mm],0.027313107,0.028425514997525398,28.425514997525397,27.313107,1.1124079975253984
18,$r_{4}$ [mm],0.027313107000000003,0.028846247449892892,28.846247449892893,27.313107000000002,1.5331404498928904
19,$\alpha_{4}$ [$\degree$],0.4767036460995109,0.4760084938800391,27.273277711705116,27.313107000000002,-0.039829288294885856
20,$\theta_{5}$ [$\degree$],0.40449265193622674,0.4020243159698107,23.034296566704015,23.1757218,-0.14142523329598689
21,$d_{5}$ [mm],0.0231757218,0.018319147268161445,18.319147268161444,23.1757218,-4.856574531838557
22,$r_{5}$ [mm],0.0231757218,0.022233379570931938,22.233379570931938,23.1757218,-0.9423422290680641
23,$\alpha_{5}$ [$\degree$],0.40449265193622663,0.4040690854644793,23.151453228825623,23.17572179999999,-0.024268571174367537
24,$\theta_{6}$ [$\degree$],-0.8910497672580403,-0.8933113600372563,-51.18297072122633,-51.05339099999999,-0.12957972122634231
25,$d_{6}$ [mm],-0.051053391,-0.046974491210997976,-46.974491210997975,-51.053391,4.078899789002023
26,$r_{6}$ [mm],-0.051053391000000004,-0.0506535728607006,-50.6535728607006,-51.053391000000005,0.3998181392994056
27,$\alpha_{6}$ [$\degree$],-0.8910497672580403,-0.8918113243758276,-51.09702500870735,-51.05339099999999,-0.04363400870735745
28,$\theta_{7}$ [$\degree$],0.5149340431482123,0.5185611367015672,29.711364552506335,29.50354739999999,0.20781715250634392
29,$d_{7}$ [mm],0.029503547400000003,0.03094840673064016,30.948406730640162,29.503547400000002,1.4448593306401598
30,$r_{7}$ [mm],0.029503547400000003,0.030979042948612995,30.979042948612996,29.503547400000002,1.4754955486129937
31,$\alpha_{7}$ [$\degree$],0.5149340431482123,0.5149946045444724,29.507017312407115,29.50354739999999,0.0034699124071231324
