,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],0.0,-0.04391409325343987,-2.516092204566027,0.0,-2.516092204566027
5,$d_{1}$ [mm],0.0,0.0367978445567758,36.7978445567758,0.0,36.7978445567758
6,$r_{1}$ [mm],0.0,0.3001356487750715,300.1356487750715,0.0,300.1356487750715
7,$\alpha_{1}$ [$\degree$],0.0,0.08709591571262854,4.990228383160766,0.0,4.990228383160766
8,$\theta_{2}$ [$\degree$],0.0,-0.05721169999999615,-3.2779889487683915,0.0,-3.2779889487683915
9,$d_{2}$ [mm],0.0,-0.11755011155166759,-117.55011155166758,0.0,-117.55011155166758
10,$r_{2}$ [mm],0.0,0.30139599780835385,301.39599780835385,0.0,301.39599780835385
11,$\alpha_{2}$ [$\degree$],0.0,-0.146074362737604,-8.369444479927767,0.0,-8.369444479927767
12,$\theta_{3}$ [$\degree$],0.0,-0.052317785061331876,-2.997588277486903,0.0,-2.997588277486903
13,$d_{3}$ [mm],0.0,0.043856256255809876,43.856256255809875,0.0,43.856256255809875
14,$r_{3}$ [mm],0.0,0.20572888646907317,205.72888646907316,0.0,205.72888646907316
15,$\alpha_{3}$ [$\degree$],0.0,0.07069157182387809,4.050328712654141,0.0,4.050328712654141
16,$\theta_{4}$ [$\degree$],0.0,0.03733475466383912,2.1391238713943483,0.0,2.1391238713943483
17,$d_{4}$ [mm],0.0,0.059680806841312745,59.680806841312744,0.0,59.680806841312744
18,$r_{4}$ [mm],0.0,-0.04904858918363608,-49.04858918363608,0.0,-49.04858918363608
19,$\alpha_{4}$ [$\degree$],0.0,-0.064248141043727,-3.681147323366797,0.0,-3.681147323366797
20,$\theta_{5}$ [$\degree$],0.0,-0.027476770143970895,-1.5743029639005997,0.0,-1.5743029639005997
21,$d_{5}$ [mm],0.0,-0.06077826996168452,-60.77826996168452,0.0,-60.77826996168452
22,$r_{5}$ [mm],0.0,0.012294700302479339,12.294700302479338,0.0,12.294700302479338
23,$\alpha_{5}$ [$\degree$],0.0,0.05933063597488131,3.3993950371877495,0.0,3.3993950371877495
24,$\theta_{6}$ [$\degree$],0.0,-0.0028647798326185553,-0.16413979364323764,0.0,-0.16413979364323764
25,$d_{6}$ [mm],0.0,0.05986921974730905,59.869219747309046,0.0,59.869219747309046
26,$r_{6}$ [mm],0.0,-0.054851332494583016,-54.85133249458302,0.0,-54.85133249458302
27,$\alpha_{6}$ [$\degree$],0.0,0.0005136531009253265,0.029430154816828525,0.0,0.029430154816828525
28,$\theta_{7}$ [$\degree$],0.0,0.029714166898917593,1.7024963550553116,0.0,1.7024963550553116
29,$d_{7}$ [mm],0.0,-0.021031051361714376,-21.031051361714376,0.0,-21.031051361714376
30,$r_{7}$ [mm],0.0,-0.049796059970360754,-49.79605997036075,0.0,-49.79605997036075
31,$\alpha_{7}$ [$\degree$],0.0,-0.01129036820547591,-0.6468904473224626,0.0,-0.6468904473224626
