,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-1.0786980790773273,-4.924700593356741,-282.16455936491354,-61.804847299999985,-220.35971206491357
5,$d_{1}$ [mm],-0.0618048473,43.75680928328537,43756.80928328537,-61.8048473,43818.614130585374
6,$r_{1}$ [mm],-0.0618048473,-831.2599906810774,-831259.9906810774,-61.8048473,-831198.1858337773
7,$\alpha_{1}$ [$\degree$],-1.078698079077327,-2.3562554232958157,-135.00349120966152,-61.80484729999998,-73.19864390966154
8,$\theta_{2}$ [$\degree$],-0.8273719932403757,-0.6499615292773736,-37.2400524734622,-47.40492330000001,10.164870826537808
9,$d_{2}$ [mm],-0.0474049233,-851.6654634851677,-851665.4634851677,-47.4049233,-851618.0585618677
10,$r_{2}$ [mm],-0.04740492330000001,-203.31537998439907,-203315.37998439907,-47.404923300000014,-203267.97506109907
11,$\alpha_{2}$ [$\degree$],-0.8273719932403757,-2.087475532040199,-119.60353782272946,-47.40492330000001,-72.19861452272946
12,$\theta_{3}$ [$\degree$],1.1574685895469425,2.351196980632499,134.71366379414454,66.3180651,68.39559869414454
13,$d_{3}$ [mm],0.0663180651,1060.7017037143644,1060701.7037143644,66.3180651,1060635.3856492646
14,$r_{3}$ [mm],0.0663180651,-312.61267361412405,-312612.67361412407,66.3180651,-312678.99167922407
15,$\alpha_{3}$ [$\degree$],1.1574685895469425,0.6127264417236056,35.10663910683119,66.3180651,-31.21142599316881
16,$\theta_{4}$ [$\degree$],0.5561542537827627,-1.9308194636295681,-110.62780626768762,31.865291500000005,-142.49309776768763
17,$d_{4}$ [mm],0.031865291500000004,-24.09779332590686,-24097.79332590686,31.865291500000005,-24129.658617406858
18,$r_{4}$ [mm],0.031865291500000004,-768.2319283136735,-768231.9283136735,31.865291500000005,-768263.7936051735
19,$\alpha_{4}$ [$\degree$],0.5561542537827626,1.273568691299074,72.97011093143655,31.865291499999998,41.10481943143655
20,$\theta_{5}$ [$\degree$],0.4719080939255979,13.675394817316562,783.5424062073184,27.0383421,756.5040641073184
21,$d_{5}$ [mm],0.0270383421,-290.9252385458009,-290925.2385458009,27.0383421,-290952.2768879009
22,$r_{5}$ [mm],0.0270383421,1894.0590214308572,1894059.0214308572,27.0383421,1894031.9830887571
23,$\alpha_{5}$ [$\degree$],0.47190809392559796,-1.1165385482757604,-63.972946479864994,27.038342100000005,-91.011288579865
24,$\theta_{6}$ [$\degree$],-1.039558061801047,-11.644129143572458,-667.1594560319836,-59.562289499999984,-607.5971665319836
25,$d_{6}$ [mm],-0.0595622895,810.4265908039391,810426.5908039392,-59.5622895,810486.1530934392
26,$r_{6}$ [mm],-0.059562289499999976,-941.9831474015562,-941983.1474015561,-59.56228949999998,-941923.5851120561
27,$\alpha_{6}$ [$\degree$],-1.039558061801047,0.4137773463712077,23.70769560519301,-59.562289499999984,83.269985105193
28,$\theta_{7}$ [$\degree$],0.6007563836729146,1.7884584862741397,102.4711230978641,34.420805300000005,68.0503177978641
29,$d_{7}$ [mm],0.0344208053,322.65684718375746,322656.84718375746,34.420805300000005,322622.42637845746
30,$r_{7}$ [mm],0.0344208053,-448.76060964979604,-448760.60964979604,34.420805300000005,-448795.03045509604
31,$\alpha_{7}$ [$\degree$],0.6007563836729146,0.32625604743028513,18.693094558375346,34.420805300000005,-15.727710741624659
