,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.15409972558247534,-0.15439731411896132,-8.846314467172121,-8.829263899999999,-0.017050567172121944
5,$d_{1}$ [mm],-0.0088292639,-0.010043712340201003,-10.043712340201003,-8.8292639,-1.2144484402010018
6,$r_{1}$ [mm],-0.0088292639,-0.011166830262733116,-11.166830262733116,-8.8292639,-2.3375663627331154
7,$\alpha_{1}$ [$\degree$],-0.15409972558247542,-0.15257255933806513,-8.74176371958045,-8.829263900000003,0.08750018041955343
8,$\theta_{2}$ [$\degree$],-0.11819599903433939,-0.11924900796502208,-6.832464867517702,-6.7721319000000015,-0.06033296751770045
9,$d_{2}$ [mm],-0.0067721319,-0.005241877606874592,-5.241877606874592,-6.7721319,1.5302542931254077
10,$r_{2}$ [mm],-0.006772131899999978,-0.00826294756462348,-8.26294756462348,-6.772131899999978,-1.4908156646235007
11,$\alpha_{2}$ [$\degree$],-0.1181959990343393,-0.11753028045361447,-6.733989034981024,-6.772131899999996,0.03814286501897257
12,$\theta_{3}$ [$\degree$],0.16535265564956322,0.16558889756108036,9.487544964474036,9.4740093,0.013535664474035869
13,$d_{3}$ [mm],0.0094740093,0.006000640277879341,6.000640277879341,9.4740093,-3.47336902212066
14,$r_{3}$ [mm],0.0094740093,0.007902931938689677,7.902931938689677,9.4740093,-1.5710773613103237
15,$\alpha_{3}$ [$\degree$],0.16535265564956325,0.16474622874927136,9.439263598030076,9.474009300000002,-0.03474570196992666
16,$\theta_{4}$ [$\degree$],0.07945060768325182,0.07971281705532202,4.567207990368399,4.552184500000001,0.015023490368397674
17,$d_{4}$ [mm],0.0045521845000000005,0.007256154457497978,7.256154457497978,4.552184500000001,2.7039699574979768
18,$r_{4}$ [mm],0.0045521845000000005,0.006055215820202464,6.055215820202465,4.552184500000001,1.5030313202024637
19,$\alpha_{4}$ [$\degree$],0.07945060768325174,0.07924577711560565,4.540448572958606,4.552184499999996,-0.01173592704138926
20,$\theta_{5}$ [$\degree$],0.06741544198937113,0.06506228057973339,3.727794082714702,3.8626203,-0.1348262172852981
21,$d_{5}$ [mm],0.0038626203,-0.0020020309898495926,-2.0020309898495925,3.8626202999999997,-5.864651289849592
22,$r_{5}$ [mm],0.0038626203,0.00279086923170701,2.79086923170701,3.8626202999999997,-1.0717510682929898
23,$\alpha_{5}$ [$\degree$],0.0674154419893711,0.06688225938951975,3.8320711873187037,3.8626202999999992,-0.030549112681295565
24,$\theta_{6}$ [$\degree$],-0.1485082945430067,-0.15105220046670337,-8.654653572906147,-8.508898499999999,-0.1457550729061481
25,$d_{6}$ [mm],-0.008508898499999999,-0.002830478388893558,-2.830478388893558,-8.508898499999999,5.6784201111064405
26,$r_{6}$ [mm],-0.008508898499999973,-0.006844669214311427,-6.844669214311427,-8.508898499999972,1.6642292856885454
27,$\alpha_{6}$ [$\degree$],-0.14850829454300674,-0.14865940154092638,-8.517556293235689,-8.5088985,-0.00865779323568816
28,$\theta_{7}$ [$\degree$],0.08582234052470206,0.08970817571601453,5.139899856345615,4.917257899999999,0.22264195634561545
29,$d_{7}$ [mm],0.0049172579,0.004377215544230281,4.377215544230281,4.9172579,-0.5400423557697192
30,$r_{7}$ [mm],0.0049172579,0.006302722638505525,6.302722638505525,4.9172579,1.385464738505525
31,$\alpha_{7}$ [$\degree$],0.08582234052470206,0.08485127412834115,4.861619893861541,4.917257899999999,-0.05563800613845782
