,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.46229917674742604,-0.46255670679408406,-26.502547084771308,-26.4877917,-0.01475538477130911
5,$d_{1}$ [mm],-0.0264877917,-0.024919291206626507,-24.919291206626507,-26.4877917,1.5685004933734916
6,$r_{1}$ [mm],-0.0264877917,-0.02932812301647087,-29.328123016470872,-26.4877917,-2.8403313164708734
7,$\alpha_{1}$ [$\degree$],-0.46229917674742627,-0.4605596696230101,-26.388125283338024,-26.48779170000001,0.09966641666198583
8,$\theta_{2}$ [$\degree$],-0.35458799710301814,-0.35725021651763667,-20.46892963659543,-20.3163957,-0.1525339365954288
9,$d_{2}$ [mm],-0.0203163957,-0.023193544755082916,-23.193544755082915,-20.3163957,-2.8771490550829135
10,$r_{2}$ [mm],-0.02031639569999999,-0.01866563339131455,-18.66563339131455,-20.31639569999999,1.6507623086854402
11,$\alpha_{2}$ [$\degree$],-0.35458799710301814,-0.35610938360897015,-20.403564725799207,-20.3163957,-0.08716902579920571
12,$\theta_{3}$ [$\degree$],0.49605796694868964,0.4968250265905416,28.465977180112937,28.422027900000003,0.04394928011293331
13,$d_{3}$ [mm],0.0284220279,0.02851730581443078,28.51730581443078,28.4220279,0.09527791443078115
14,$r_{3}$ [mm],0.0284220279,0.0271614340717928,27.161434071792797,28.4220279,-1.2605938282072024
15,$\alpha_{3}$ [$\degree$],0.49605796694868953,0.4927262049788994,28.231132000788826,28.422027899999993,-0.19089589921116712
16,$\theta_{4}$ [$\degree$],0.23835182304975544,0.23956884731631453,13.72628385403884,13.656553500000001,0.06973035403883898
17,$d_{4}$ [mm],0.0136565535,0.013445697330747089,13.44569733074709,13.6565535,-0.21085616925291006
18,$r_{4}$ [mm],0.013656553500000002,0.01498182850528429,14.98182850528429,13.656553500000001,1.325275005284288
19,$\alpha_{4}$ [$\degree$],0.23835182304975544,0.2407604859034449,13.794559715786344,13.656553500000001,0.13800621578634242
20,$\theta_{5}$ [$\degree$],0.20224632596811337,0.19987421622478693,11.451949023165533,11.5878609,-0.13591187683446826
21,$d_{5}$ [mm],0.0115878609,0.010696077190354612,10.696077190354613,11.5878609,-0.891783709645388
22,$r_{5}$ [mm],0.0115878609,0.012400590506507105,12.400590506507104,11.5878609,0.8127296065071032
23,$\alpha_{5}$ [$\degree$],0.20224632596811332,0.19772453075863106,11.328781118674188,11.587860899999995,-0.25907978132580745
24,$\theta_{6}$ [$\degree$],-0.44552488362902015,-0.4457928957900498,-25.542051465685176,-25.526695499999995,-0.015355965685181161
25,$d_{6}$ [mm],-0.0255266955,-0.02259433255244121,-22.59433255244121,-25.5266955,2.93236294755879
26,$r_{6}$ [mm],-0.025526695499999974,-0.024726630470821354,-24.726630470821355,-25.526695499999974,0.8000650291786187
27,$\alpha_{6}$ [$\degree$],-0.4455248836290202,-0.4392745851421356,-25.16857977600451,-25.526695500000002,0.35811572399549263
28,$\theta_{7}$ [$\degree$],0.25746702157410617,0.26267728401830204,15.050299748207937,14.751773699999996,0.2985260482079415
29,$d_{7}$ [mm],0.014751773700000002,0.013045880100290015,13.045880100290015,14.751773700000001,-1.7058935997099862
30,$r_{7}$ [mm],0.014751773700000002,0.014034521428898548,14.034521428898548,14.751773700000001,-0.7172522711014526
31,$\alpha_{7}$ [$\degree$],0.25746702157410617,0.25483465979288744,14.600950479784625,14.751773699999996,-0.1508232202153703
