,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.15409972558247534,-0.15410347766187735,-8.82947887831413,-8.829263899999999,-0.00021497831413164192
5,$d_{1}$ [mm],-0.0088292639,-0.008273009139292653,-8.273009139292654,-8.8292639,0.5562547607073469
6,$r_{1}$ [mm],-0.0088292639,-0.008796132672132154,-8.796132672132154,-8.8292639,0.03313122786784639
7,$\alpha_{1}$ [$\degree$],-0.15409972558247542,-0.15387543738311016,-8.816413132781785,-8.829263900000003,0.012850767218218095
8,$\theta_{2}$ [$\degree$],-0.11819599903433939,-0.11831726068617261,-6.77907968086683,-6.7721319000000015,-0.006947780866828346
9,$d_{2}$ [mm],-0.0067721319,-0.007264074510589451,-7.264074510589451,-6.7721319,-0.4919426105894509
10,$r_{2}$ [mm],-0.006772131899999978,-0.006882996539084141,-6.882996539084141,-6.772131899999978,-0.11086463908416277
11,$\alpha_{2}$ [$\degree$],-0.1181959990343393,-0.11843465488014426,-6.785805872720745,-6.772131899999996,-0.013673972720749106
12,$\theta_{3}$ [$\degree$],0.16535265564956322,0.16544534139183634,9.479319801853288,9.4740093,0.005310501853287519
13,$d_{3}$ [mm],0.0094740093,0.009380053684491465,9.380053684491465,9.4740093,-0.09395561550853593
14,$r_{3}$ [mm],0.0094740093,0.008867112719405882,8.867112719405881,9.4740093,-0.6068965805941193
15,$\alpha_{3}$ [$\degree$],0.16535265564956325,0.16523856836858464,9.467472580303804,9.474009300000002,-0.00653671969619829
16,$\theta_{4}$ [$\degree$],0.07945060768325182,0.07955519876373914,4.558177127486637,4.552184500000001,0.005992627486635982
17,$d_{4}$ [mm],0.0045521845000000005,0.004907346786657498,4.907346786657498,4.552184500000001,0.35516228665749683
18,$r_{4}$ [mm],0.0045521845000000005,0.004611187629489699,4.611187629489699,4.552184500000001,0.05900312948969777
19,$\alpha_{4}$ [$\degree$],0.07945060768325174,0.07954911998870373,4.557828839332498,4.552184499999996,0.005644339332502746
20,$\theta_{5}$ [$\degree$],0.06741544198937113,0.06758629637034522,3.872409534941136,3.8626203,0.009789234941135927
21,$d_{5}$ [mm],0.0038626203,0.003778224510803199,3.778224510803199,3.8626202999999997,-0.08439578919680057
22,$r_{5}$ [mm],0.0038626203,0.0038934428369019536,3.8934428369019534,3.8626202999999997,0.03082253690195369
23,$\alpha_{5}$ [$\degree$],0.0674154419893711,0.06739275612268147,3.8613204955840863,3.8626202999999992,-0.0012998044159129307
24,$\theta_{6}$ [$\degree$],-0.1485082945430067,-0.14843831488538003,-8.50488896096622,-8.508898499999999,0.004009539033779319
25,$d_{6}$ [mm],-0.008508898499999999,-0.008261692516893194,-8.261692516893195,-8.508898499999999,0.24720598310680408
26,$r_{6}$ [mm],-0.008508898499999973,-0.00841968131425408,-8.41968131425408,-8.508898499999972,0.08921718574589299
27,$\alpha_{6}$ [$\degree$],-0.14850829454300674,-0.14844793202834516,-8.505439982669095,-8.5088985,0.0034585173309054085
28,$\theta_{7}$ [$\degree$],0.08582234052470206,0.0856828343444418,4.909264784655094,4.917257899999999,-0.0079931153449051
29,$d_{7}$ [mm],0.0049172579,0.004594296526830179,4.5942965268301785,4.9172579,-0.32296137316982154
30,$r_{7}$ [mm],0.0049172579,0.004337097388587552,4.3370973885875514,4.9172579,-0.5801605114124486
31,$\alpha_{7}$ [$\degree$],0.08582234052470206,0.08574838663259077,4.913020654103456,4.917257899999999,-0.004237245896542952
