,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.015409972558247534,-0.016334230512368892,-0.9358824699525498,-0.8829263899999998,-0.05295607995254992
5,$d_{1}$ [mm],-0.00088292639,0.002289360335067615,2.289360335067615,-0.88292639,3.1722867250676146
6,$r_{1}$ [mm],-0.00088292639,-0.003702124687436586,-3.7021246874365863,-0.88292639,-2.8191982974365866
7,$\alpha_{1}$ [$\degree$],-0.015409972558247498,-0.01408134244182535,-0.8068014917950335,-0.8829263899999978,0.07612489820496438
8,$\theta_{2}$ [$\degree$],-0.011819599903433939,-0.012541544921946087,-0.7185775926012403,-0.67721319,-0.0413644026012403
9,$d_{2}$ [mm],-0.00067721319,-0.004788334931884665,-4.788334931884665,-0.67721319,-4.1111217418846655
10,$r_{2}$ [mm],-0.0006772131900000256,-0.0032940512947383094,-3.2940512947383094,-0.6772131900000256,-2.616838104738284
11,$\alpha_{2}$ [$\degree$],-0.011819599903433842,-0.012412244782885162,-0.7111692403425945,-0.6772131899999945,-0.033956050342600075
12,$\theta_{3}$ [$\degree$],0.01653526556495632,0.015916893488462196,0.9119708198481458,0.94740093,-0.035430110151854266
13,$d_{3}$ [mm],0.00094740093,0.0025797199237061435,2.5797199237061434,0.94740093,1.6323189937061433
14,$r_{3}$ [mm],0.00094740093,0.0016432891515677553,1.6432891515677552,0.94740093,0.6958882215677552
15,$\alpha_{3}$ [$\degree$],0.016535265564956214,0.01656234397827272,0.9489524087989405,0.9474009299999939,0.0015514787989465706
16,$\theta_{4}$ [$\degree$],0.007945060768325182,0.009527184973082015,0.5458674895980583,0.45521845,0.09064903959805831
17,$d_{4}$ [mm],0.00045521845,-0.0030019806784466864,-3.0019806784466865,0.45521845,-3.4571991284466863
18,$r_{4}$ [mm],0.0004552184500000167,0.002231793138466831,2.231793138466831,0.4552184500000167,1.7765746884668143
19,$\alpha_{4}$ [$\degree$],0.00794506076832513,0.00726120002244901,0.4160361154866269,0.45521844999999705,-0.039182334513370165
20,$\theta_{5}$ [$\degree$],0.006741544198937113,0.006287348185337511,0.3602385153490763,0.38626203,-0.026023514650923674
21,$d_{5}$ [mm],0.00038626203,0.0034990873759597873,3.499087375959787,0.38626203,3.112825345959787
22,$r_{5}$ [mm],0.00038626203,0.00605075765782516,6.0507576578251605,0.38626203,5.66449562782516
23,$\alpha_{5}$ [$\degree$],0.006741544198937133,0.006754242656832998,0.3869895980437588,0.38626203000000114,0.0007275680437576759
24,$\theta_{6}$ [$\degree$],-0.014850829454300671,-0.016516747287187633,-0.9463399108400031,-0.85088985,-0.09545006084000318
25,$d_{6}$ [mm],-0.0008508898499999999,-0.0026955570255925354,-2.695557025592535,-0.85088985,-1.8446671755925352
26,$r_{6}$ [mm],-0.0008508898499999806,0.0010338394999379052,1.0338394999379052,-0.8508898499999806,1.8847293499378859
27,$\alpha_{6}$ [$\degree$],-0.014850829454300607,-0.015084697648717782,-0.8642895105024454,-0.8508898499999962,-0.013399660502449229
28,$\theta_{7}$ [$\degree$],0.008582234052470161,0.009358163396888886,0.536183266635543,0.49172578999999733,0.04445747663554572
29,$d_{7}$ [mm],0.00049172579,0.0033462085309950546,3.3462085309950544,0.49172579000000005,2.8544827409950546
30,$r_{7}$ [mm],0.00049172579,-0.0034135830913527357,-3.4135830913527356,0.49172579000000005,-3.9053088813527355
31,$\alpha_{7}$ [$\degree$],0.008582234052470161,0.00580601607106801,0.3326602166573252,0.49172578999999733,-0.15906557334267213
