,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.7704986279123767,-0.7709362417580253,-44.171392926412146,-44.14631949999999,-0.025073426412156152
5,$d_{1}$ [mm],-0.044146319499999996,-0.04394987005210306,-43.94987005210306,-44.1463195,0.19644944789693852
6,$r_{1}$ [mm],-0.044146319499999996,-0.046686700506578346,-46.68670050657835,-44.1463195,-2.5403810065783503
7,$\alpha_{1}$ [$\degree$],-0.7704986279123767,-0.7685856287520914,-44.03671272190357,-44.14631949999999,0.1096067780964205
8,$\theta_{2}$ [$\degree$],-0.590979995171697,-0.5917041703800896,-33.902151683068915,-33.860659500000004,-0.041492183068911004
9,$d_{2}$ [mm],-0.0338606595,-0.03333117377430966,-33.331173774309654,-33.860659500000004,0.5294857256903498
10,$r_{2}$ [mm],-0.0338606595,-0.03561017839246694,-35.61017839246694,-33.860659500000004,-1.7495188924669378
11,$\alpha_{2}$ [$\degree$],-0.590979995171697,-0.5900018670546969,-33.804616887072825,-33.860659500000004,0.056042612927178936
12,$\theta_{3}$ [$\degree$],0.826763278247816,0.8270631111157761,47.38722565789341,47.3700465,0.01717915789340907
13,$d_{3}$ [mm],0.0473700465,0.044813359994301846,44.81335999430185,47.3700465,-2.5566865056981527
14,$r_{3}$ [mm],0.0473700465,0.04554554365538207,45.54554365538207,47.3700465,-1.8245028446179319
15,$\alpha_{3}$ [$\degree$],0.826763278247816,0.8263150364254712,47.34436413537839,47.3700465,-0.02568236462160911
16,$\theta_{4}$ [$\degree$],0.3972530384162591,0.3971854834221946,22.75705188395508,22.760922500000003,-0.0038706160449244464
17,$d_{4}$ [mm],0.0227609225,0.024074796538351654,24.074796538351652,22.7609225,1.3138740383516527
18,$r_{4}$ [mm],0.022760922500000003,0.023882972899913035,23.882972899913035,22.760922500000003,1.1220503999130322
19,$\alpha_{4}$ [$\degree$],0.39725303841625914,0.3966376614210567,22.725663995365466,22.760922500000003,-0.0352585046345375
20,$\theta_{5}$ [$\degree$],0.33707720994685564,0.3351871366442123,19.204808276788185,19.3131015,-0.10829322321181323
21,$d_{5}$ [mm],0.0193131015,0.013267296515516514,13.267296515516515,19.3131015,-6.045804984483484
22,$r_{5}$ [mm],0.0193131015,0.01847806877860027,18.47806877860027,19.3131015,-0.8350327213997275
23,$\alpha_{5}$ [$\degree$],0.33707720994685575,0.3367905233703501,19.296675569123177,19.313101500000005,-0.016425930876827977
24,$\theta_{6}$ [$\degree$],-0.7425414727150336,-0.74557794243693,-42.718469399683926,-42.5444925,-0.17397689968392882
25,$d_{6}$ [mm],-0.042544492499999996,-0.03735151128820141,-37.35151128820141,-42.5444925,5.192981211798589
26,$r_{6}$ [mm],-0.042544492499999975,-0.04184009470968969,-41.84009470968969,-42.544492499999976,0.7043977903102885
27,$\alpha_{6}$ [$\degree$],-0.7425414727150336,-0.7428787842639505,-42.563819028133956,-42.5444925,-0.019326528133959187
28,$\theta_{7}$ [$\degree$],0.4291117026235103,0.4325564417108039,24.783658511225667,24.586289499999996,0.1973690112256712
29,$d_{7}$ [mm],0.0245862895,0.02577644764441638,25.77644764441638,24.5862895,1.1901581444163796
30,$r_{7}$ [mm],0.0245862895,0.026048542069028447,26.048542069028446,24.5862895,1.462252569028447
31,$\alpha_{7}$ [$\degree$],0.4291117026235103,0.42875004946449913,24.56556830034108,24.586289499999996,-0.020721199658915168
