,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.46229917674742604,-0.46259723881004,-26.50486939822074,-26.4877917,-0.01707769822074212
5,$d_{1}$ [mm],-0.0264877917,-0.026118958842189437,-26.118958842189436,-26.4877917,0.3688328578105633
6,$r_{1}$ [mm],-0.0264877917,-0.027283370091208237,-27.283370091208237,-26.4877917,-0.7955783912082381
7,$\alpha_{1}$ [$\degree$],-0.46229917674742627,-0.4618732382509929,-26.46338722182223,-26.48779170000001,0.0244044781777788
8,$\theta_{2}$ [$\degree$],-0.35458799710301814,-0.3540348147921585,-20.28470068828645,-20.3163957,0.031695011713551935
9,$d_{2}$ [mm],-0.0203163957,-0.020825984085944545,-20.825984085944544,-20.3163957,-0.5095883859445429
10,$r_{2}$ [mm],-0.02031639569999999,-0.020318180233106498,-20.318180233106496,-20.31639569999999,-0.0017845331065053927
11,$\alpha_{2}$ [$\degree$],-0.35458799710301814,-0.3548877323734576,-20.333569265967395,-20.3163957,-0.0171735659673935
12,$\theta_{3}$ [$\degree$],0.49605796694868964,0.4954934796106874,28.389685157943898,28.422027900000003,-0.03234274205610532
13,$d_{3}$ [mm],0.0284220279,0.029183851014323726,29.183851014323725,28.4220279,0.7618231143237253
14,$r_{3}$ [mm],0.0284220279,0.028569344622825038,28.56934462282504,28.4220279,0.14731672282503894
15,$\alpha_{3}$ [$\degree$],0.49605796694868953,0.4962207388176949,28.43135404111746,28.422027899999993,0.00932614111746588
16,$\theta_{4}$ [$\degree$],0.23835182304975544,0.2386662541142961,13.674569072945987,13.656553500000001,0.01801557294598588
17,$d_{4}$ [mm],0.0136565535,0.01420631311297158,14.20631311297158,13.6565535,0.5497596129715809
18,$r_{4}$ [mm],0.013656553500000002,0.014058206073736812,14.058206073736812,13.656553500000001,0.4016525737368113
19,$\alpha_{4}$ [$\degree$],0.23835182304975544,0.2387121469585649,13.677198539232439,13.656553500000001,0.020645039232437767
20,$\theta_{5}$ [$\degree$],0.20224632596811337,0.20119488668136412,11.527617866455023,11.5878609,-0.060243033544978175
21,$d_{5}$ [mm],0.0115878609,0.010330061934720648,10.330061934720648,11.5878609,-1.2577989652793526
22,$r_{5}$ [mm],0.0115878609,0.012359477772474111,12.359477772474111,11.5878609,0.7716168724741106
23,$\alpha_{5}$ [$\degree$],0.20224632596811332,0.20169806405291313,11.556447806191267,11.587860899999995,-0.031413093808728476
24,$\theta_{6}$ [$\degree$],-0.44552488362902015,-0.4457691167833819,-25.540689028962092,-25.526695499999995,-0.013993528962096491
25,$d_{6}$ [mm],-0.0255266955,-0.024947647084382015,-24.947647084382016,-25.5266955,0.5790484156179829
26,$r_{6}$ [mm],-0.025526695499999974,-0.025808547323721343,-25.808547323721342,-25.526695499999974,-0.2818518237213681
27,$\alpha_{6}$ [$\degree$],-0.4455248836290202,-0.4451621605539222,-25.505912998664883,-25.526695500000002,0.02078250133511972
28,$\theta_{7}$ [$\degree$],0.25746702157410617,0.25834286056922284,14.801955577953162,14.751773699999996,0.05018187795316642
29,$d_{7}$ [mm],0.014751773700000002,0.014176449311106436,14.176449311106436,14.751773700000001,-0.5753243888935646
30,$r_{7}$ [mm],0.014751773700000002,0.014199379227322681,14.199379227322682,14.751773700000001,-0.5523944726773191
31,$\alpha_{7}$ [$\degree$],0.25746702157410617,0.2573471302943242,14.744904435668069,14.751773699999996,-0.0068692643319270275
