,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.15409972558247534,-0.1542543949153823,-8.83812579999567,-8.829263899999999,-0.008861899995670441
5,$d_{1}$ [mm],-0.0088292639,-0.008828208452704704,-8.828208452704704,-8.8292639,0.0010554472952968297
6,$r_{1}$ [mm],-0.0088292639,-0.010155771487770077,-10.155771487770076,-8.8292639,-1.3265075877700756
7,$\alpha_{1}$ [$\degree$],-0.15409972558247542,-0.15387116532027445,-8.816168361611483,-8.829263900000003,0.013095538388519401
8,$\theta_{2}$ [$\degree$],-0.11819599903433939,-0.11767645916446567,-6.742364458167461,-6.7721319000000015,0.029767441832540875
9,$d_{2}$ [mm],-0.0067721319,-0.006494161870076998,-6.494161870076998,-6.7721319,0.2779700299230017
10,$r_{2}$ [mm],-0.006772131899999978,-0.006663379991383611,-6.663379991383611,-6.772131899999978,0.10875190861636774
11,$\alpha_{2}$ [$\degree$],-0.1181959990343393,-0.11800760583939951,-6.7613377650409605,-6.772131899999996,0.010794134959035695
12,$\theta_{3}$ [$\degree$],0.16535265564956322,0.16495271555384813,9.451094420457467,9.4740093,-0.02291487954253313
13,$d_{3}$ [mm],0.0094740093,0.009867818032276923,9.867818032276922,9.4740093,0.3938087322769217
14,$r_{3}$ [mm],0.0094740093,0.009490189442549674,9.490189442549674,9.4740093,0.016180142549673704
15,$\alpha_{3}$ [$\degree$],0.16535265564956325,0.1651055650098172,9.459852049185367,9.474009300000002,-0.014157250814635702
16,$\theta_{4}$ [$\degree$],0.07945060768325182,0.07973027575354841,4.5682083000925635,4.552184500000001,0.016023800092562546
17,$d_{4}$ [mm],0.0045521845000000005,0.005317269079756784,5.317269079756784,4.552184500000001,0.7650845797567829
18,$r_{4}$ [mm],0.0045521845000000005,0.004670822274736197,4.670822274736198,4.552184500000001,0.11863777473619663
19,$\alpha_{4}$ [$\degree$],0.07945060768325174,0.07991386074150264,4.5787269450843,4.552184499999996,0.02654244508430459
20,$\theta_{5}$ [$\degree$],0.06741544198937113,0.06630327138748497,3.798897618413399,3.8626203,-0.06372268158660122
21,$d_{5}$ [mm],0.0038626203,0.002093967528436197,2.093967528436197,3.8626202999999997,-1.7686527715638025
22,$r_{5}$ [mm],0.0038626203,0.00485322377896059,4.85322377896059,3.8626202999999997,0.9906034789605904
23,$\alpha_{5}$ [$\degree$],0.0674154419893711,0.06702973215696018,3.840520754486154,3.8626202999999992,-0.022099545513845076
24,$\theta_{6}$ [$\degree$],-0.1485082945430067,-0.14885712010432608,-8.528884732449882,-8.508898499999999,-0.019986232449882735
25,$d_{6}$ [mm],-0.008508898499999999,-0.007572672913766784,-7.572672913766785,-8.508898499999999,0.9362255862332143
26,$r_{6}$ [mm],-0.008508898499999973,-0.00872026544586696,-8.720265445866959,-8.508898499999972,-0.21136694586698646
27,$\alpha_{6}$ [$\degree$],-0.14850829454300674,-0.14844753659821852,-8.505417326191747,-8.5088985,0.003481173808253857
28,$\theta_{7}$ [$\degree$],0.08582234052470206,0.08658385079908615,4.9608892247780565,4.917257899999999,0.04363132477805731
29,$d_{7}$ [mm],0.0049172579,0.004187119719735885,4.187119719735885,4.9172579,-0.7301381802641149
30,$r_{7}$ [mm],0.0049172579,0.004324912433935606,4.324912433935606,4.9172579,-0.5923454660643941
31,$\alpha_{7}$ [$\degree$],0.08582234052470206,0.08581436797042152,4.916801106287785,4.917257899999999,-0.00045679371221396536
