,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.46229917674742604,-0.46229961695480176,-26.487816922024738,-26.4877917,-2.5222024738980053e-05
5,$d_{1}$ [mm],-0.0264877917,-0.02648838805020204,-26.48838805020204,-26.4877917,-0.0005963502020414069
6,$r_{1}$ [mm],-0.0264877917,-0.026489739101488642,-26.48973910148864,-26.4877917,-0.0019474014886426971
7,$\alpha_{1}$ [$\degree$],-0.46229917674742627,-0.46230630052987154,-26.488199862668292,-26.48779170000001,-0.00040816266828258563
8,$\theta_{2}$ [$\degree$],-0.35458799710301814,-0.3545891048611549,-20.31645916986596,-20.3163957,-6.346986596028614e-05
9,$d_{2}$ [mm],-0.0203163957,-0.020316081268965145,-20.316081268965146,-20.3163957,0.0003144310348552892
10,$r_{2}$ [mm],-0.02031639569999999,-0.020317356350161686,-20.317356350161685,-20.31639569999999,-0.0009606501616943319
11,$\alpha_{2}$ [$\degree$],-0.35458799710301814,-0.3545796929507605,-20.315919907123206,-20.3163957,0.0004757928767951114
12,$\theta_{3}$ [$\degree$],0.49605796694868964,0.4960581069920708,28.42203592389469,28.422027900000003,8.023894686459698e-06
13,$d_{3}$ [mm],0.0284220279,0.028420602166622354,28.420602166622356,28.4220279,-0.0014257333776441783
14,$r_{3}$ [mm],0.0284220279,0.028420722235701988,28.420722235701987,28.4220279,-0.0013056642980124877
15,$\alpha_{3}$ [$\degree$],0.49605796694868953,0.4960529155871505,28.42173847830301,28.422027899999993,-0.00028942169698353837
16,$\theta_{4}$ [$\degree$],0.23835182304975544,0.23835159004101358,13.656540149582503,13.656553500000001,-1.335041749861432e-05
17,$d_{4}$ [mm],0.0136565535,0.01365688855229297,13.65688855229297,13.6565535,0.00033505229297148276
18,$r_{4}$ [mm],0.013656553500000002,0.013656531474433242,13.656531474433242,13.656553500000001,-2.2025566758898663e-05
19,$\alpha_{4}$ [$\degree$],0.23835182304975544,0.23835798514359752,13.656906561970116,13.656553500000001,0.0003530619701148652
20,$\theta_{5}$ [$\degree$],0.20224632596811337,0.2022468008544577,11.587888108983279,11.5878609,2.7208983278015353e-05
21,$d_{5}$ [mm],0.0115878609,0.011588190550357043,11.588190550357043,11.5878609,0.0003296503570417997
22,$r_{5}$ [mm],0.0115878609,0.011588492960056346,11.588492960056346,11.5878609,0.0006320600563451961
23,$\alpha_{5}$ [$\degree$],0.20224632596811332,0.20224448876616097,11.587755636082013,11.587860899999995,-0.00010526391798215684
24,$\theta_{6}$ [$\degree$],-0.44552488362902015,-0.44552425199489804,-25.526659310030606,-25.526695499999995,3.618996938925534e-05
25,$d_{6}$ [mm],-0.0255266955,-0.0255272935373526,-25.527293537352598,-25.5266955,-0.0005980373525993343
26,$r_{6}$ [mm],-0.025526695499999974,-0.02552654195475318,-25.526541954753178,-25.526695499999974,0.00015354524679622727
27,$\alpha_{6}$ [$\degree$],-0.4455248836290202,-0.445522579137581,-25.52656346236661,-25.526695500000002,0.00013203763339220131
28,$\theta_{7}$ [$\degree$],0.25746702157410617,0.2574666055099035,14.751749861277178,14.751773699999996,-2.3838722817970392e-05
29,$d_{7}$ [mm],0.014751773700000002,0.014752283028810079,14.75228302881008,14.751773700000001,0.0005093288100788129
30,$r_{7}$ [mm],0.014751773700000002,0.01474943153284814,14.749431532848138,14.751773700000001,-0.0023421671518626397
31,$\alpha_{7}$ [$\degree$],0.25746702157410617,0.2574661184021467,14.751721952058547,14.751773699999996,-5.1747941448354595e-05
