,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.46229917674742604,-0.4656259826749001,-26.678403638903365,-26.4877917,-0.19061193890336625
5,$d_{1}$ [mm],-0.0264877917,-0.026646267692831387,-26.646267692831387,-26.4877917,-0.1584759928313879
6,$r_{1}$ [mm],-0.0264877917,-0.030382036403149487,-30.38203640314949,-26.4877917,-3.8942447031494893
7,$\alpha_{1}$ [$\degree$],-0.46229917674742627,-0.4618653861505593,-26.46293732960707,-26.48779170000001,0.024854370392940695
8,$\theta_{2}$ [$\degree$],-0.35458799710301814,-0.3523627457473708,-20.188898188965645,-20.3163957,0.12749751103435614
9,$d_{2}$ [mm],-0.0203163957,-0.028050485034604847,-28.050485034604847,-20.3163957,-7.734089334604846
10,$r_{2}$ [mm],-0.02031639569999999,-0.027138800248077577,-27.138800248077576,-20.31639569999999,-6.822404548077586
11,$\alpha_{2}$ [$\degree$],-0.35458799710301814,-0.3538022743416931,-20.271377101908712,-20.3163957,0.045018598091289164
12,$\theta_{3}$ [$\degree$],0.49605796694868964,0.4950699847388864,28.36542068914427,28.422027900000003,-0.05660721085573428
13,$d_{3}$ [mm],0.0284220279,0.03868128521813584,38.68128521813584,28.4220279,10.259257318135841
14,$r_{3}$ [mm],0.0284220279,0.029304210701283095,29.304210701283093,28.4220279,0.8821828012830935
15,$\alpha_{3}$ [$\degree$],0.49605796694868953,0.49490966517303225,28.356235054647456,28.422027899999993,-0.06579284535253649
16,$\theta_{4}$ [$\degree$],0.23835182304975544,0.23703276229476375,13.580976885817638,13.656553500000001,-0.0755766141823635
17,$d_{4}$ [mm],0.0136565535,0.002405557768649402,2.405557768649402,13.6565535,-11.250995731350597
18,$r_{4}$ [mm],0.013656553500000002,0.014039260515593344,14.039260515593345,13.656553500000001,0.3827070155933434
19,$\alpha_{4}$ [$\degree$],0.23835182304975544,0.23861570463982984,13.671672801402465,13.656553500000001,0.015119301402464203
20,$\theta_{5}$ [$\degree$],0.20224632596811337,0.2011572894604023,11.525463704372488,11.5878609,-0.06239719562751311
21,$d_{5}$ [mm],0.0115878609,0.015179953137221428,15.179953137221428,11.5878609,3.5920922372214275
22,$r_{5}$ [mm],0.0115878609,0.01596830705518764,15.96830705518764,11.5878609,4.38044615518764
23,$\alpha_{5}$ [$\degree$],0.20224632596811332,0.20307204851806415,11.635171317160959,11.587860899999995,0.04731041716096307
24,$\theta_{6}$ [$\degree$],-0.44552488362902015,-0.44639933276900146,-25.57679774511977,-25.526695499999995,-0.050102245119774125
25,$d_{6}$ [mm],-0.0255266955,-0.02192636020092424,-21.92636020092424,-25.5266955,3.600335299075759
26,$r_{6}$ [mm],-0.025526695499999974,-0.022478768059525478,-22.47876805952548,-25.526695499999974,3.0479274404744956
27,$\alpha_{6}$ [$\degree$],-0.4455248836290202,-0.4476108392319649,-25.646211952300398,-25.526695500000002,-0.11951645230039531
28,$\theta_{7}$ [$\degree$],0.25746702157410617,0.2585058647032197,14.811295026874365,14.751773699999996,0.05952132687436951
29,$d_{7}$ [mm],0.014751773700000002,0.013485003719497478,13.485003719497477,14.751773700000001,-1.2667699805025237
30,$r_{7}$ [mm],0.014751773700000002,0.013803083225660357,13.803083225660357,14.751773700000001,-0.948690474339644
31,$\alpha_{7}$ [$\degree$],0.25746702157410617,0.2574988938446785,14.75359984658729,14.751773699999996,0.0018261465872946303
