,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.07704986279123767,-0.07819431969435073,-4.48020450038299,-4.4146319499999995,-0.06557255038299026
5,$d_{1}$ [mm],-0.00441463195,-0.004440987705884751,-4.440987705884751,-4.41463195,-0.02635575588475092
6,$r_{1}$ [mm],-0.00441463195,-0.004978931167176158,-4.9789311671761585,-4.41463195,-0.564299217176158
7,$\alpha_{1}$ [$\degree$],-0.07704986279123771,-0.07450048607248538,-4.268563423626583,-4.414631950000001,0.14606852637341827
8,$\theta_{2}$ [$\degree$],-0.059097999517169694,-0.06169613292654677,-3.534928028969242,-3.3860659500000008,-0.1488620789692412
9,$d_{2}$ [mm],-0.00338606595,-0.00466538663761871,-4.6653866376187105,-3.38606595,-1.2793206876187107
10,$r_{2}$ [mm],-0.0033860659500000168,-0.0013210425773936274,-1.3210425773936274,-3.3860659500000168,2.0650233726063894
11,$\alpha_{2}$ [$\degree$],-0.05909799951716965,-0.06098283562424589,-3.4940591040093345,-3.386065949999998,-0.1079931540093364
12,$\theta_{3}$ [$\degree$],0.08267632782478161,0.08148938353296915,4.668997751562002,4.73700465,-0.06800689843799823
13,$d_{3}$ [mm],0.00473700465,0.0049766320744737726,4.976632074473772,4.73700465,0.23962742447377217
14,$r_{3}$ [mm],0.00473700465,0.004621628551475096,4.621628551475095,4.73700465,-0.11537609852490505
15,$\alpha_{3}$ [$\degree$],0.08267632782478151,0.0836192841409722,4.7910320671829245,4.737004649999995,0.05402741718292958
16,$\theta_{4}$ [$\degree$],0.03972530384162591,0.04231071153576435,2.424225199194783,2.2760922500000005,0.1481329491947827
17,$d_{4}$ [mm],0.0022760922500000003,-0.00047658106115113733,-0.47658106115113735,2.2760922500000005,-2.752673311151138
18,$r_{4}$ [mm],0.002276092250000028,0.0043132352133892216,4.313235213389222,2.276092250000028,2.0371429633891935
19,$\alpha_{4}$ [$\degree$],0.03972530384162587,0.03758771292216179,2.1536173119892172,2.276092249999998,-0.12247493801078058
20,$\theta_{5}$ [$\degree$],0.03370772099468557,0.033599069868344475,1.925084899021313,1.93131015,-0.006225250978687091
21,$d_{5}$ [mm],0.00193131015,0.0049650650525710745,4.965065052571075,1.9313101499999998,3.033754902571075
22,$r_{5}$ [mm],0.00193131015,0.0015030238488281968,1.5030238488281968,1.9313101499999998,-0.428286301171803
23,$\alpha_{5}$ [$\degree$],0.033707720994685664,0.0349225041385961,2.000912097169707,1.9313101500000058,0.06960194716970114
24,$\theta_{6}$ [$\degree$],-0.07425414727150335,-0.07478793705713714,-4.285033151864008,-4.2544492499999995,-0.03058390186400839
25,$d_{6}$ [mm],-0.004254449249999999,-0.006194465338185964,-6.194465338185964,-4.2544492499999995,-1.9400160881859643
26,$r_{6}$ [mm],-0.004254449250000014,-0.0011539597900947496,-1.1539597900947496,-4.254449250000015,3.100489459905265
27,$\alpha_{6}$ [$\degree$],-0.07425414727150326,-0.07500100546764332,-4.2972410725335735,-4.254449249999994,-0.04279182253357927
28,$\theta_{7}$ [$\degree$],0.04291117026235103,0.04245426276584818,2.432450078822498,2.4586289499999996,-0.026178871177501506
29,$d_{7}$ [mm],0.00245862895,0.004157882046332027,4.157882046332027,2.45862895,1.699253096332027
30,$r_{7}$ [mm],0.00245862895,-0.00021842497423271842,-0.21842497423271842,2.45862895,-2.6770539242327183
31,$\alpha_{7}$ [$\degree$],0.04291117026235103,0.04101537113335452,2.3500076611039216,2.4586289499999996,-0.10862128889607803
