,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],0.0,3.558276411857923e-16,2.0387422074041326e-14,0.0,2.0387422074041326e-14
5,$d_{1}$ [mm],0.0,1.5937985364018178e-16,1.5937985364018177e-13,0.0,1.5937985364018177e-13
6,$r_{1}$ [mm],0.0,-4.7969253354039026e-17,-4.7969253354039025e-14,0.0,-4.7969253354039025e-14
7,$\alpha_{1}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
8,$\theta_{2}$ [$\degree$],0.0,5.483656847291534e-17,3.141903936478199e-15,0.0,3.141903936478199e-15
9,$d_{2}$ [mm],0.0,5.334311532480776e-16,5.334311532480777e-13,0.0,5.334311532480777e-13
10,$r_{2}$ [mm],0.0,-5.551115123125783e-16,-5.551115123125783e-13,0.0,-5.551115123125783e-13
11,$\alpha_{2}$ [$\degree$],0.0,-2.220446049250313e-16,-1.2722218725854067e-14,0.0,-1.2722218725854067e-14
12,$\theta_{3}$ [$\degree$],0.0,-1.5154834382799568e-17,-8.683080493541631e-16,0.0,-8.683080493541631e-16
13,$d_{3}$ [mm],0.0,-2.731052072121258e-16,-2.731052072121258e-13,0.0,-2.731052072121258e-13
14,$r_{3}$ [mm],0.0,5.301671316712582e-16,5.301671316712582e-13,0.0,5.301671316712582e-13
15,$\alpha_{3}$ [$\degree$],0.0,4.440892098500626e-16,2.5444437451708134e-14,0.0,2.5444437451708134e-14
16,$\theta_{4}$ [$\degree$],0.0,-9.185898130865621e-17,-5.263131939357117e-15,0.0,-5.263131939357117e-15
17,$d_{4}$ [mm],0.0,2.0282397482947666e-16,2.0282397482947666e-13,0.0,2.0282397482947666e-13
18,$r_{4}$ [mm],0.0,-1.1102230246251565e-16,-1.1102230246251565e-13,0.0,-1.1102230246251565e-13
19,$\alpha_{4}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
20,$\theta_{5}$ [$\degree$],0.0,-2.0732034877269052e-16,-1.1878580991855404e-14,0.0,-1.1878580991855404e-14
21,$d_{5}$ [mm],0.0,-7.484704238687368e-16,-7.484704238687368e-13,0.0,-7.484704238687368e-13
22,$r_{5}$ [mm],0.0,4.892990087138498e-17,4.892990087138498e-14,0.0,4.892990087138498e-14
23,$\alpha_{5}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
24,$\theta_{6}$ [$\degree$],0.0,-1.3279025376786608e-17,-7.608321101369904e-16,0.0,-7.608321101369904e-16
25,$d_{6}$ [mm],0.0,7.736189977022146e-16,7.736189977022146e-13,0.0,7.736189977022146e-13
26,$r_{6}$ [mm],0.0,5.551115123125783e-17,5.551115123125783e-14,0.0,5.551115123125783e-14
27,$\alpha_{6}$ [$\degree$],0.0,-2.220446049250313e-16,-1.2722218725854067e-14,0.0,-1.2722218725854067e-14
28,$\theta_{7}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
29,$d_{7}$ [mm],0.0,-2.396175575013016e-16,-2.396175575013016e-13,0.0,-2.396175575013016e-13
30,$r_{7}$ [mm],0.0,1.7899842214471994e-16,1.7899842214471994e-13,0.0,1.7899842214471994e-13
31,$\alpha_{7}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
