,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],0.0,-0.0011876816745158972,-0.06804914735479126,0.0,-0.06804914735479126
5,$d_{1}$ [mm],0.0,0.0015184599671442009,1.518459967144201,0.0,1.518459967144201
6,$r_{1}$ [mm],0.0,-0.0023738045406885106,-2.3738045406885107,0.0,-2.3738045406885107
7,$\alpha_{1}$ [$\degree$],0.0,0.0018702090356381706,0.10715508454929894,0.0,0.10715508454929894
8,$\theta_{2}$ [$\degree$],0.0,-0.0031330297290423814,-0.17950938056314436,0.0,-0.17950938056314436
9,$d_{2}$ [mm],0.0,-0.0033364645506530144,-3.3364645506530146,0.0,-3.3364645506530146
10,$r_{2}$ [mm],0.0,0.0014398318258269094,1.4398318258269094,0.0,1.4398318258269094
11,$\alpha_{2}$ [$\degree$],0.0,-0.0004894668253756507,-0.028044383305691648,0.0,-0.028044383305691648
12,$\theta_{3}$ [$\degree$],0.0,-0.0008545733600343088,-0.048963446814279665,0.0,-0.048963446814279665
13,$d_{3}$ [mm],0.0,0.002230973264561402,2.230973264561402,0.0,2.230973264561402
14,$r_{3}$ [mm],0.0,-0.00044065534274567025,-0.44065534274567025,0.0,-0.44065534274567025
15,$\alpha_{3}$ [$\degree$],0.0,-0.0003821906741183767,-0.02189791259624281,0.0,-0.02189791259624281
16,$\theta_{4}$ [$\degree$],0.0,0.0019316913959681885,0.11067776431071154,0.0,0.11067776431071154
17,$d_{4}$ [mm],0.0,-0.0035191163552624276,-3.519116355262428,0.0,-3.519116355262428
18,$r_{4}$ [mm],0.0,0.0010701349192995258,1.0701349192995258,0.0,1.0701349192995258
19,$\alpha_{4}$ [$\degree$],0.0,-0.0002911980248712087,-0.01668441782766584,0.0,-0.01668441782766584
20,$\theta_{5}$ [$\degree$],0.0,0.0008340366510295929,0.047786780063221145,0.0,0.047786780063221145
21,$d_{5}$ [mm],0.0,0.003950119467601277,3.950119467601277,0.0,3.950119467601277
22,$r_{5}$ [mm],0.0,0.0030382046995430572,3.038204699543057,0.0,3.038204699543057
23,$\alpha_{5}$ [$\degree$],0.0,-0.0003597916595510231,-0.020614543596281402,0.0,-0.020614543596281402
24,$\theta_{6}$ [$\degree$],0.0,-0.00047653260752609627,-0.027303307211609406,0.0,-0.027303307211609406
25,$d_{6}$ [mm],0.0,-0.0025694878592299594,-2.5694878592299593,0.0,-2.5694878592299593
26,$r_{6}$ [mm],0.0,-0.00028629126075940814,-0.28629126075940814,0.0,-0.28629126075940814
27,$\alpha_{6}$ [$\degree$],0.0,0.0002895427407068052,0.016589577031150674,0.0,0.016589577031150674
28,$\theta_{7}$ [$\degree$],0.0,-0.0006797455219320625,-0.038946549549624516,0.0,-0.038946549549624516
29,$d_{7}$ [mm],0.0,0.0028215583526689787,2.821558352668979,0.0,2.821558352668979
30,$r_{7}$ [mm],0.0,-0.002827212234607251,-2.8272122346072512,0.0,-2.8272122346072512
31,$\alpha_{7}$ [$\degree$],0.0,-0.0024154386092491986,-0.1383944379829283,0.0,-0.1383944379829283
