,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.15409972558247534,-0.15491207463390969,-8.875808072138643,-8.829263899999999,-0.0465441721386437
5,$d_{1}$ [mm],-0.0088292639,-0.008538931767547263,-8.538931767547263,-8.8292639,0.2903321324527379
6,$r_{1}$ [mm],-0.0088292639,-0.009993843324632353,-9.993843324632353,-8.8292639,-1.1645794246323522
7,$\alpha_{1}$ [$\degree$],-0.15409972558247542,-0.15295525247262187,-8.763690421039183,-8.829263900000003,0.06557347896082
8,$\theta_{2}$ [$\degree$],-0.11819599903433939,-0.11903018031975875,-6.819926967003329,-6.7721319000000015,-0.04779506700332714
9,$d_{2}$ [mm],-0.0067721319,-0.006667046825272183,-6.667046825272183,-6.7721319,0.1050850747278167
10,$r_{2}$ [mm],-0.006772131899999978,-0.008026253266199268,-8.026253266199268,-6.772131899999978,-1.2541213661992892
11,$\alpha_{2}$ [$\degree$],-0.1181959990343393,-0.11682680228430065,-6.693682704899753,-6.772131899999996,0.07844919510024351
12,$\theta_{3}$ [$\degree$],0.16535265564956322,0.16519367648847705,9.464900465039232,9.4740093,-0.00910883496076842
13,$d_{3}$ [mm],0.0094740093,0.0072478778334536574,7.247877833453657,9.4740093,-2.2261314665463434
14,$r_{3}$ [mm],0.0094740093,0.008377228864509631,8.37722886450963,9.4740093,-1.0967804354903699
15,$\alpha_{3}$ [$\degree$],0.16535265564956325,0.16401738502092145,9.397503928471046,9.474009300000002,-0.07650537152895609
16,$\theta_{4}$ [$\degree$],0.07945060768325182,0.07947607939294304,4.55364392146229,4.552184500000001,0.0014594214622887236
17,$d_{4}$ [mm],0.0045521845000000005,0.006532186628174427,6.532186628174427,4.552184500000001,1.9800021281744264
18,$r_{4}$ [mm],0.0045521845000000005,0.006215900959242071,6.215900959242071,4.552184500000001,1.6637164592420701
19,$\alpha_{4}$ [$\degree$],0.07945060768325174,0.0795562807849246,4.558239122733908,4.552184499999996,0.006054622733912218
20,$\theta_{5}$ [$\degree$],0.06741544198937113,0.06445364821935703,3.6929220171900514,3.8626203,-0.1696982828099487
21,$d_{5}$ [mm],0.0038626203,-0.0018433912793920548,-1.8433912793920548,3.8626202999999997,-5.7060115793920545
22,$r_{5}$ [mm],0.0038626203,0.002456749412537989,2.456749412537989,3.8626202999999997,-1.4058708874620107
23,$\alpha_{5}$ [$\degree$],0.0674154419893711,0.06606742472802174,3.785384600213896,3.8626202999999992,-0.07723569978610323
24,$\theta_{6}$ [$\degree$],-0.1485082945430067,-0.14955653011381978,-8.568957974143075,-8.508898499999999,-0.060059474143075775
25,$d_{6}$ [mm],-0.008508898499999999,-0.0026107705818175743,-2.610770581817574,-8.508898499999999,5.898127918182425
26,$r_{6}$ [mm],-0.008508898499999973,-0.007810093367459081,-7.810093367459081,-8.508898499999972,0.6988051325408913
27,$\alpha_{6}$ [$\degree$],-0.14850829454300674,-0.14816773171306297,-8.489385687185191,-8.5088985,0.019512812814809877
28,$\theta_{7}$ [$\degree$],0.08582234052470206,0.08989155619177547,5.1504067836518175,4.917257899999999,0.2331488836518183
29,$d_{7}$ [mm],0.0049172579,0.0054270966521271806,5.42709665212718,4.9172579,0.5098387521271803
30,$r_{7}$ [mm],0.0049172579,0.005417996878757127,5.417996878757127,4.9172579,0.500738978757127
31,$\alpha_{7}$ [$\degree$],0.08582234052470206,0.08477865896029257,4.857459351203724,4.917257899999999,-0.059798548796274886
