,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],0.0,-8.788500303480754e-06,-0.0005035439756388904,0.0,-0.0005035439756388904
5,$d_{1}$ [mm],0.0,-0.00019955638623433955,-0.19955638623433955,0.0,-0.19955638623433955
6,$r_{1}$ [mm],0.0,-7.976472593463024e-05,-0.07976472593463024,0.0,-0.07976472593463024
7,$\alpha_{1}$ [$\degree$],0.0,-5.624308331442229e-05,-0.0032224913007190595,0.0,-0.0032224913007190595
8,$\theta_{2}$ [$\degree$],0.0,7.560148622262916e-05,0.004331646085473091,0.0,0.004331646085473091
9,$d_{2}$ [mm],0.0,0.0001083582773307598,0.10835827733075981,0.0,0.10835827733075981
10,$r_{2}$ [mm],0.0,0.00014114554499489174,0.14114554499489174,0.0,0.14114554499489174
11,$\alpha_{2}$ [$\degree$],0.0,-1.2199819674485468e-05,-0.0006989981781686832,0.0,-0.0006989981781686832
12,$\theta_{3}$ [$\degree$],0.0,2.685925023224548e-05,0.0015389216791934421,0.0,0.0015389216791934421
13,$d_{3}$ [mm],0.0,6.455105156218918e-05,0.06455105156218918,0.0,0.06455105156218918
14,$r_{3}$ [mm],0.0,-0.0003424103975067849,-0.34241039750678487,0.0,-0.34241039750678487
15,$\alpha_{3}$ [$\degree$],0.0,-6.217426404786508e-05,-0.003562322924274639,0.0,-0.003562322924274639
16,$\theta_{4}$ [$\degree$],0.0,2.9486669797973983e-05,0.0016894617313197812,0.0,0.0016894617313197812
17,$d_{4}$ [mm],0.0,3.3957028047007405e-05,0.033957028047007405,0.0,0.033957028047007405
18,$r_{4}$ [mm],0.0,-0.00010943157570292295,-0.10943157570292295,0.0,-0.10943157570292295
19,$\alpha_{4}$ [$\degree$],0.0,4.244334818537254e-05,0.0024318247194260877,0.0,0.0024318247194260877
20,$\theta_{5}$ [$\degree$],0.0,-2.478988334706109e-05,-0.0014203556904082433,0.0,-0.0014203556904082433
21,$d_{5}$ [mm],0.0,0.00012805183959734535,0.12805183959734534,0.0,0.12805183959734534
22,$r_{5}$ [mm],0.0,-0.00017280559031223762,-0.1728055903122376,0.0,-0.1728055903122376
23,$\alpha_{5}$ [$\degree$],0.0,2.009854063600436e-05,0.001151561552815231,0.0,0.001151561552815231
24,$\theta_{6}$ [$\degree$],0.0,1.6323411967542544e-06,9.352626129935268e-05,0.0,9.352626129935268e-05
25,$d_{6}$ [mm],0.0,-3.3460455348101796e-05,-0.0334604553481018,0.0,-0.0334604553481018
26,$r_{6}$ [mm],0.0,4.819294066416013e-05,0.04819294066416013,0.0,0.04819294066416013
27,$\alpha_{6}$ [$\degree$],0.0,9.522827506991405e-06,0.0005456178251816949,0.0,0.0005456178251816949
28,$\theta_{7}$ [$\degree$],0.0,1.6677226678973867e-05,0.0009555347026881807,0.0,0.0009555347026881807
29,$d_{7}$ [mm],0.0,-0.00016881168827719248,-0.16881168827719248,0.0,-0.16881168827719248
30,$r_{7}$ [mm],0.0,-7.111046145835501e-05,-0.071110461458355,0.0,-0.071110461458355
31,$\alpha_{7}$ [$\degree$],0.0,2.7478713741757588e-05,0.0015744143238508482,0.0,0.0015744143238508482
