,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.07704986279123767,-0.07718613009444325,-4.422439491359309,-4.4146319499999995,-0.007807541359309056
5,$d_{1}$ [mm],-0.00441463195,-0.004017330246599885,-4.017330246599885,-4.41463195,0.3973017034001156
6,$r_{1}$ [mm],-0.00441463195,-0.004349143228668763,-4.349143228668764,-4.41463195,0.06548872133123673
7,$\alpha_{1}$ [$\degree$],-0.07704986279123771,-0.07692730723136743,-4.4076100336635715,-4.414631950000001,0.00702191633642979
8,$\theta_{2}$ [$\degree$],-0.059097999517169694,-0.05920465728088635,-3.3921769897132683,-3.3860659500000008,-0.006111039713267541
9,$d_{2}$ [mm],-0.00338606595,-0.003838055453022361,-3.8380554530223607,-3.38606595,-0.45198950302236085
10,$r_{2}$ [mm],-0.0033860659500000168,-0.0034565761856809596,-3.4565761856809596,-3.3860659500000168,-0.07051023568094283
11,$\alpha_{2}$ [$\degree$],-0.05909799951716965,-0.05930401094945581,-3.39786953560144,-3.386065949999998,-0.011803585601442013
12,$\theta_{3}$ [$\degree$],0.08267632782478161,0.08272711614341995,4.7399146063065425,4.73700465,0.0029099563065422274
13,$d_{3}$ [mm],0.00473700465,0.004591041794587811,4.591041794587811,4.73700465,-0.145962855412189
14,$r_{3}$ [mm],0.00473700465,0.004163618197990712,4.163618197990712,4.73700465,-0.573386452009288
15,$\alpha_{3}$ [$\degree$],0.08267632782478151,0.08256573798618483,4.730668318991372,4.737004649999995,-0.006336331008623297
16,$\theta_{4}$ [$\degree$],0.03972530384162591,0.03985779370253766,2.2836833598585193,2.2760922500000005,0.007591109858518852
17,$d_{4}$ [mm],0.0022760922500000003,0.0026616643135819657,2.6616643135819658,2.2760922500000005,0.3855720635819653
18,$r_{4}$ [mm],0.002276092250000028,0.0022542462744892244,2.2542462744892244,2.276092250000028,-0.021845975510803584
19,$\alpha_{4}$ [$\degree$],0.03972530384162587,0.03983332691102359,2.2822815159665364,2.276092249999998,0.006189265966538571
20,$\theta_{5}$ [$\degree$],0.03370772099468557,0.03387325981876435,1.9407948259652732,1.93131015,0.009484675965273137
21,$d_{5}$ [mm],0.00193131015,0.0018489215346999465,1.8489215346999466,1.9313101499999998,-0.08238861530005326
22,$r_{5}$ [mm],0.00193131015,0.0020102099089959868,2.0102099089959866,1.9313101499999998,0.07889975899598678
23,$\alpha_{5}$ [$\degree$],0.033707720994685664,0.033655454059880796,1.9283154752276015,1.9313101500000058,-0.0029946747724043377
24,$\theta_{6}$ [$\degree$],-0.07425414727150335,-0.07422022167483283,-4.252505456493315,-4.2544492499999995,0.001943793506684166
25,$d_{6}$ [mm],-0.004254449249999999,-0.0040948724269656385,-4.0948724269656385,-4.2544492499999995,0.15957682303436105
26,$r_{6}$ [mm],-0.004254449250000014,-0.004207509572936696,-4.207509572936696,-4.254449250000015,0.046939677063318364
27,$\alpha_{6}$ [$\degree$],-0.07425414727150326,-0.07406523583695868,-4.243625422098828,-4.254449249999994,0.010823827901166538
28,$\theta_{7}$ [$\degree$],0.04291117026235103,0.042789242396123583,2.451642997860131,2.4586289499999996,-0.006985952139868523
29,$d_{7}$ [mm],0.00245862895,0.002188890979433718,2.188890979433718,2.45862895,-0.2697379705662821
30,$r_{7}$ [mm],0.00245862895,0.001990338971665703,1.9903389716657032,2.45862895,-0.46828997833429686
31,$\alpha_{7}$ [$\degree$],0.04291117026235103,0.04273552306034145,2.448565106641569,2.4586289499999996,-0.010063843358430802
