,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],0.0,-0.026818549596016948,-1.53658970451405,0.0,-1.53658970451405
5,$d_{1}$ [mm],0.0,0.029192544497595202,29.1925444975952,0.0,29.1925444975952
6,$r_{1}$ [mm],0.0,0.3295755171974349,329.57551719743486,0.0,329.57551719743486
7,$\alpha_{1}$ [$\degree$],0.0,0.06362445335864986,3.645412651277592,0.0,3.645412651277592
8,$\theta_{2}$ [$\degree$],0.0,-0.041147080328615034,-2.3575540421154138,0.0,-2.3575540421154138
9,$d_{2}$ [mm],0.0,-0.14234015391084906,-142.34015391084907,0.0,-142.34015391084907
10,$r_{2}$ [mm],0.0,0.267141056878244,267.141056878244,0.0,267.141056878244
11,$\alpha_{2}$ [$\degree$],0.0,-0.12065317661421648,-6.912917804841128,0.0,-6.912917804841128
12,$\theta_{3}$ [$\degree$],0.0,-0.05433743262786506,-3.113305559153122,0.0,-3.113305559153122
13,$d_{3}$ [mm],0.0,0.06078255805125922,60.78255805125922,0.0,60.78255805125922
14,$r_{3}$ [mm],0.0,0.21217768631298486,212.17768631298486,0.0,212.17768631298486
15,$\alpha_{3}$ [$\degree$],0.0,0.05308371317662974,3.0414727259038803,0.0,3.0414727259038803
16,$\theta_{4}$ [$\degree$],0.0,-0.0006450690918486032,-0.03695973645726182,0.0,-0.03695973645726182
17,$d_{4}$ [mm],0.0,0.04804149049460367,48.04149049460367,0.0,48.04149049460367
18,$r_{4}$ [mm],0.0,-0.02936791410773182,-29.367914107731817,0.0,-29.367914107731817
19,$\alpha_{4}$ [$\degree$],0.0,-0.04492973931723121,-2.5742844375003453,0.0,-2.5742844375003453
20,$\theta_{5}$ [$\degree$],0.0,-0.04656927207779693,-2.668222745054194,0.0,-2.668222745054194
21,$d_{5}$ [mm],0.0,-0.08393407453748855,-83.93407453748856,0.0,-83.93407453748856
22,$r_{5}$ [mm],0.0,0.04169037142509718,41.690371425097176,0.0,41.690371425097176
23,$\alpha_{5}$ [$\degree$],0.0,0.05469440499640088,3.133758569273013,0.0,3.133758569273013
24,$\theta_{6}$ [$\degree$],0.0,0.0191675534708777,1.0982199174726244,0.0,1.0982199174726244
25,$d_{6}$ [mm],0.0,0.09727585222258031,97.27585222258031,0.0,97.27585222258031
26,$r_{6}$ [mm],0.0,-0.06738042579952497,-67.38042579952497,0.0,-67.38042579952497
27,$\alpha_{6}$ [$\degree$],0.0,0.0024409562789575734,0.139856492760227,0.0,0.139856492760227
28,$\theta_{7}$ [$\degree$],0.0,0.03798409871228836,2.176328544822428,0.0,2.176328544822428
29,$d_{7}$ [mm],0.0,0.0025773882435731407,2.577388243573141,0.0,2.577388243573141
30,$r_{7}$ [mm],0.0,-0.06233535462449713,-62.33535462449713,0.0,-62.33535462449713
31,$\alpha_{7}$ [$\degree$],0.0,-0.025833362343971045,-1.4801426329417287,0.0,-1.4801426329417287
