,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.3081994511649507,-0.3083832163127782,-17.669056767392114,-17.658527799999998,-0.010528967392115618
5,$d_{1}$ [mm],-0.0176585278,-0.01725196892848584,-17.25196892848584,-17.6585278,0.4065588715141608
6,$r_{1}$ [mm],-0.0176585278,-0.019028898789605696,-19.028898789605694,-17.6585278,-1.3703709896056928
7,$\alpha_{1}$ [$\degree$],-0.3081994511649506,-0.3078319488388743,-17.63747146775458,-17.658527799999995,0.02105633224541492
8,$\theta_{2}$ [$\degree$],-0.23639199806867878,-0.2371305528746152,-13.586579873319263,-13.544263800000003,-0.04231607331925957
9,$d_{2}$ [mm],-0.0135442638,-0.013389454908241907,-13.389454908241907,-13.5442638,0.15480889175809232
10,$r_{2}$ [mm],-0.013544263800000012,-0.01513399971094398,-15.133999710943979,-13.544263800000012,-1.5897359109439666
11,$\alpha_{2}$ [$\degree$],-0.23639199806867883,-0.23470592809454693,-13.447659106518515,-13.544263800000005,0.09660469348149014
12,$\theta_{3}$ [$\degree$],0.33070531129912645,0.33134129954653413,18.984458042396383,18.9480186,0.036439442396382304
13,$d_{3}$ [mm],0.0189480186,0.01612817164452673,16.12817164452673,18.9480186,-2.8198469554732704
14,$r_{3}$ [mm],0.0189480186,0.017141156407997404,17.141156407997403,18.9480186,-1.8068621920025976
15,$\alpha_{3}$ [$\degree$],0.3307053112991265,0.3293025276631969,18.86764501809122,18.948018600000005,-0.08037358190878408
16,$\theta_{4}$ [$\degree$],0.15890121536650365,0.1593055878698835,9.127537837794806,9.104369000000002,0.023168837794804276
17,$d_{4}$ [mm],0.009104369000000001,0.011259158580297215,11.259158580297214,9.104369000000002,2.154789580297212
18,$r_{4}$ [mm],0.009104369000000001,0.011293338560939392,11.293338560939393,9.104369000000002,2.188969560939391
19,$\alpha_{4}$ [$\degree$],0.1589012153665037,0.15890915471263556,9.104823891025454,9.104369000000004,0.00045489102545026583
20,$\theta_{5}$ [$\degree$],0.13483088397874227,0.1326504740533715,7.60031231366782,7.7252406,-0.1249282863321799
21,$d_{5}$ [mm],0.0077252406,0.0023931574969834014,2.3931574969834015,7.725240599999999,-5.332083103016598
22,$r_{5}$ [mm],0.0077252406,0.007455556064753397,7.455556064753398,7.725240599999999,-0.2696845352466015
23,$\alpha_{5}$ [$\degree$],0.1348308839787422,0.13432997919795664,7.696540870123059,7.7252405999999985,-0.028699729876939806
24,$\theta_{6}$ [$\degree$],-0.2970165890860134,-0.2997049614727717,-17.17182939152076,-17.017796999999998,-0.15403239152076154
25,$d_{6}$ [mm],-0.017017796999999998,-0.012465801968611332,-12.465801968611332,-17.017796999999998,4.551995031388666
26,$r_{6}$ [mm],-0.017017797,-0.01759438972437183,-17.59438972437183,-17.017797,-0.5765927243718281
27,$\alpha_{6}$ [$\degree$],-0.29701658908601347,-0.29688842557115613,-17.010453771511113,-17.017797,0.007343228488888798
28,$\theta_{7}$ [$\degree$],0.1716446810494041,0.17526787059846582,10.042109269537143,9.834515799999998,0.20759346953714441
29,$d_{7}$ [mm],0.0098345158,0.01081214780536771,10.81214780536771,9.8345158,0.9776320053677097
30,$r_{7}$ [mm],0.0098345158,0.010304347911532244,10.304347911532243,9.8345158,0.46983211153224325
31,$\alpha_{7}$ [$\degree$],0.1716446810494041,0.17049011930504232,9.768364284860805,9.834515799999998,-0.06615151513919315
