,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],0.0,-0.00023807670474174086,-0.013640790382083986,0.0,-0.013640790382083986
5,$d_{1}$ [mm],0.0,5.93596248572028e-05,0.0593596248572028,0.0,0.0593596248572028
6,$r_{1}$ [mm],0.0,-0.0016261981558084448,-1.6261981558084448,0.0,-1.6261981558084448
7,$\alpha_{1}$ [$\degree$],0.0,-0.00019034461803291158,-0.010905943266315577,0.0,-0.010905943266315577
8,$\theta_{2}$ [$\degree$],0.0,-0.0005889963282990012,-0.03374700376023462,0.0,-0.03374700376023462
9,$d_{2}$ [mm],0.0,0.000881488526231918,0.881488526231918,0.0,0.881488526231918
10,$r_{2}$ [mm],0.0,-0.001628071326368885,-1.628071326368885,0.0,-1.628071326368885
11,$\alpha_{2}$ [$\degree$],0.0,0.0019816437834263567,0.1135398252886668,0.0,0.1135398252886668
12,$\theta_{3}$ [$\degree$],0.0,0.000324062954778505,0.01856743960534719,0.0,0.01856743960534719
13,$d_{3}$ [mm],0.0,-0.0031543072898431255,-3.1543072898431257,0.0,-3.1543072898431257
14,$r_{3}$ [mm],0.0,-0.001120331855277252,-1.120331855277252,0.0,-1.120331855277252
15,$\alpha_{3}$ [$\degree$],0.0,-0.0010118304560242652,-0.05797361471298784,0.0,-0.05797361471298784
16,$\theta_{4}$ [$\degree$],0.0,0.0004955746586541125,0.028394336374517066,0.0,0.028394336374517066
17,$d_{4}$ [mm],0.0,0.0022324653870473884,2.2324653870473883,0.0,2.2324653870473883
18,$r_{4}$ [mm],0.0,0.0016283255845779832,1.6283255845779832,0.0,1.6283255845779832
19,$\alpha_{4}$ [$\degree$],0.0,-0.00013198974793304785,-0.007562455495559223,0.0,-0.007562455495559223
20,$\theta_{5}$ [$\degree$],0.0,-0.0025140110229044848,-0.14404222126179392,0.0,-0.14404222126179392
21,$d_{5}$ [mm],0.0,-0.005045017942348031,-5.045017942348031,0.0,-5.045017942348031
22,$r_{5}$ [mm],0.0,-0.0007481724392420087,-0.7481724392420087,0.0,-0.7481724392420087
23,$\alpha_{5}$ [$\degree$],0.0,-0.0005827399871145555,-0.03338854181517201,0.0,-0.03338854181517201
24,$\theta_{6}$ [$\degree$],0.0,-0.002533170280376653,-0.14513996585355363,0.0,-0.14513996585355363
25,$d_{6}$ [mm],0.0,0.003989303593602668,3.9893035936026684,0.0,3.9893035936026684
26,$r_{6}$ [mm],0.0,0.0005689902575172212,0.5689902575172212,0.0,0.5689902575172212
27,$\alpha_{6}$ [$\degree$],0.0,-5.534265053008802e-05,-0.0031709003024414915,0.0,-0.0031709003024414915
28,$\theta_{7}$ [$\degree$],0.0,0.0039170306663764975,0.22442932540668972,0.0,0.22442932540668972
29,$d_{7}$ [mm],0.0,0.0015745357718518732,1.574535771851873,0.0,1.574535771851873
30,$r_{7}$ [mm],0.0,0.0016139639966504396,1.6139639966504395,0.0,1.6139639966504395
31,$\alpha_{7}$ [$\degree$],0.0,-0.000477062842921816,-0.027333687461932595,0.0,-0.027333687461932595
