,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.07704986279123767,-0.0794295133757429,-4.550975885207988,-4.4146319499999995,-0.1363439352079885
5,$d_{1}$ [mm],-0.00441463195,-0.0024491847143823233,-2.4491847143823233,-4.41463195,1.965447235617677
6,$r_{1}$ [mm],-0.00441463195,-0.00979517807184907,-9.79517807184907,-4.41463195,-5.38054612184907
7,$\alpha_{1}$ [$\degree$],-0.07704986279123771,-0.07646430697257678,-4.381082072921402,-4.414631950000001,0.03354987707859891
8,$\theta_{2}$ [$\degree$],-0.059097999517169694,-0.05822009946321215,-3.3357659820739256,-3.3860659500000008,0.05029996792607516
9,$d_{2}$ [mm],-0.00338606595,-0.010184841255260391,-10.184841255260391,-3.38606595,-6.798775305260391
10,$r_{2}$ [mm],-0.0033860659500000168,-0.009454661579640755,-9.454661579640755,-3.3860659500000168,-6.068595629640738
11,$\alpha_{2}$ [$\degree$],-0.05909799951716965,-0.05803334890741385,-3.325065963404961,-3.386065949999998,0.060999986595037026
12,$\theta_{3}$ [$\degree$],0.08267632782478161,0.0816280657021834,4.676943654551698,4.73700465,-0.06006099544830246
13,$d_{3}$ [mm],0.00473700465,0.011796026249305286,11.796026249305285,4.73700465,7.059021599305285
14,$r_{3}$ [mm],0.00473700465,0.005320798703314044,5.320798703314044,4.73700465,0.583794053314044
15,$\alpha_{3}$ [$\degree$],0.08267632782478151,0.08178164763159068,4.685743250916211,4.737004649999995,-0.05126139908378402
16,$\theta_{4}$ [$\degree$],0.03972530384162591,0.0379228499558081,2.1728192495756846,2.2760922500000005,-0.10327300042431586
17,$d_{4}$ [mm],0.0022760922500000003,-0.007037861050085104,-7.0378610500851035,2.2760922500000005,-9.313953300085103
18,$r_{4}$ [mm],0.002276092250000028,0.0012556219505059363,1.2556219505059363,2.276092250000028,-1.0204702994940917
19,$\alpha_{4}$ [$\degree$],0.03972530384162587,0.03901365400682777,2.2353177179748847,2.276092249999998,-0.040774532025113164
20,$\theta_{5}$ [$\degree$],0.03370772099468557,0.032019263071815525,1.8345686371341212,1.93131015,-0.09674151286587884
21,$d_{5}$ [mm],0.00193131015,0.00666528592542276,6.66528592542276,1.9313101499999998,4.73397577542276
22,$r_{5}$ [mm],0.00193131015,0.007807264324502831,7.807264324502831,1.9313101499999998,5.875954174502831
23,$\alpha_{5}$ [$\degree$],0.033707720994685664,0.034961228570803415,2.0031308436992266,1.9313101500000058,0.07182069369922073
24,$\theta_{6}$ [$\degree$],-0.07425414727150335,-0.07429169587896789,-4.25660062673431,-4.2544492499999995,-0.0021513767343108725
25,$d_{6}$ [mm],-0.004254449249999999,-0.003827813402645799,-3.827813402645799,-4.2544492499999995,0.4266358473542007
26,$r_{6}$ [mm],-0.004254449250000014,0.00029144599893532463,0.29144599893532463,-4.254449250000015,4.54589524893534
27,$\alpha_{6}$ [$\degree$],-0.07425414727150326,-0.07601892483734862,-4.355563556302304,-4.254449249999994,-0.10111430630230966
28,$\theta_{7}$ [$\degree$],0.04291117026235103,0.04420389798864366,2.53269679277611,2.4586289499999996,0.07406784277611056
29,$d_{7}$ [mm],0.00245862895,0.0032825261825524064,3.2825261825524064,2.45862895,0.8238972325524063
30,$r_{7}$ [mm],0.00245862895,0.0008652289306647768,0.8652289306647768,2.45862895,-1.5934000193352231
31,$\alpha_{7}$ [$\degree$],0.04291117026235103,0.04270603249751037,2.4468754218558826,2.4586289499999996,-0.01175352814411701
