,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.15409972558247534,-0.18477433951017913,-10.58678981625064,-8.829263899999999,-1.757525916250641
5,$d_{1}$ [mm],-0.0088292639,-0.02691407723074299,-26.91407723074299,-8.8292639,-18.08481333074299
6,$r_{1}$ [mm],-0.0088292639,0.20178252153155884,201.78252153155884,-8.8292639,210.61178543155884
7,$\alpha_{1}$ [$\degree$],-0.15409972558247542,-0.06092992192188462,-3.491027372185622,-8.829263900000003,5.338236527814381
8,$\theta_{2}$ [$\degree$],-0.11819599903433939,-0.14505484117869796,-8.311030197479852,-6.7721319000000015,-1.5388982974798502
9,$d_{2}$ [mm],-0.0067721319,-0.0633272953035553,-63.327295303555296,-6.7721319,-56.5551634035553
10,$r_{2}$ [mm],-0.006772131899999978,0.27380033718165064,273.80033718165066,-6.772131899999978,280.57246908165064
11,$\alpha_{2}$ [$\degree$],-0.1181959990343393,-0.2395674549954594,-13.726204079930113,-6.772131899999996,-6.954072179930117
12,$\theta_{3}$ [$\degree$],0.16535265564956322,0.11311414513065497,6.480963119216801,9.4740093,-2.9930461807831996
13,$d_{3}$ [mm],0.0094740093,0.05327585392029008,53.275853920290075,9.4740093,43.801844620290076
14,$r_{3}$ [mm],0.0094740093,0.19725528342901416,197.25528342901416,9.4740093,187.78127412901415
15,$\alpha_{3}$ [$\degree$],0.16535265564956325,0.22399385656616166,12.833902618099787,9.474009300000002,3.3598933180997843
16,$\theta_{4}$ [$\degree$],0.07945060768325182,0.04740091774548117,2.71587253186284,4.552184500000001,-1.836311968137161
17,$d_{4}$ [mm],0.0045521845000000005,0.0574961786782599,57.4961786782599,4.552184500000001,52.9439941782599
18,$r_{4}$ [mm],0.0045521845000000005,-0.013427773460519321,-13.42777346051932,4.552184500000001,-17.97995796051932
19,$\alpha_{4}$ [$\degree$],0.07945060768325174,0.037683486758341544,2.1591047485900945,4.552184499999996,-2.393079751409901
20,$\theta_{5}$ [$\degree$],0.06741544198937113,0.02159236321418196,1.2371512818861592,3.8626203,-2.625469018113841
21,$d_{5}$ [mm],0.0038626203,-0.11367146843282709,-113.6714684328271,3.8626202999999997,-117.5340887328271
22,$r_{5}$ [mm],0.0038626203,-0.01951499468383469,-19.51499468383469,3.8626202999999997,-23.37761498383469
23,$\alpha_{5}$ [$\degree$],0.0674154419893711,0.0885091284510533,5.0711995086266315,3.8626202999999992,1.2085792086266323
24,$\theta_{6}$ [$\degree$],-0.1485082945430067,-0.1036353584291374,-5.937868646315114,-8.508898499999999,2.571029853684885
25,$d_{6}$ [mm],-0.008508898499999999,0.11180870843839644,111.80870843839644,-8.508898499999999,120.31760693839644
26,$r_{6}$ [mm],-0.008508898499999973,-0.0869983146436778,-86.9983146436778,-8.508898499999972,-78.48941614367783
27,$\alpha_{6}$ [$\degree$],-0.14850829454300674,-0.10915231499894107,-6.253966973521836,-8.5088985,2.254931526478165
28,$\theta_{7}$ [$\degree$],0.08582234052470206,0.11465678831964055,6.569350063240277,4.917257899999999,1.6520921632402779
29,$d_{7}$ [mm],0.0049172579,-0.022127939288288104,-22.127939288288104,4.9172579,-27.045197188288103
30,$r_{7}$ [mm],0.0049172579,-0.017829245320543426,-17.829245320543425,4.9172579,-22.746503220543424
31,$\alpha_{7}$ [$\degree$],0.08582234052470206,0.053289349248690776,3.0532548049486254,4.917257899999999,-1.8640030950513737
