,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.7704986279123767,-0.7704990456379756,-44.146343433913806,-44.14631949999999,-2.3933913816165386e-05
5,$d_{1}$ [mm],-0.044146319499999996,-0.0441465695228629,-44.146569522862904,-44.1463195,-0.0002500228629074286
6,$r_{1}$ [mm],-0.044146319499999996,-0.04414893859988787,-44.14893859988787,-44.1463195,-0.002619099887873233
7,$\alpha_{1}$ [$\degree$],-0.7704986279123767,-0.7705100451981604,-44.14697366228889,-44.14631949999999,-0.0006541622889031373
8,$\theta_{2}$ [$\degree$],-0.590979995171697,-0.5909820566115219,-33.860777611801694,-33.860659500000004,-0.00011811180169019053
9,$d_{2}$ [mm],-0.0338606595,-0.03385886128166904,-33.858861281669036,-33.860659500000004,0.001798218330968382
10,$r_{2}$ [mm],-0.0338606595,-0.033861951022725156,-33.86195102272516,-33.860659500000004,-0.0012915227251539818
11,$\alpha_{2}$ [$\degree$],-0.590979995171697,-0.5909672662346463,-33.85993018562932,-33.860659500000004,0.0007293143706874616
12,$\theta_{3}$ [$\degree$],0.826763278247816,0.8267638166767257,47.37007734970409,47.3700465,3.084970408906429e-05
13,$d_{3}$ [mm],0.0473700465,0.04736618869989823,47.36618869989823,47.3700465,-0.003857800101769726
14,$r_{3}$ [mm],0.0473700465,0.047367710833334666,47.36771083333466,47.3700465,-0.002335666665338465
15,$\alpha_{3}$ [$\degree$],0.826763278247816,0.8267553217866206,47.369590628353635,47.3700465,-0.0004558716463662904
16,$\theta_{4}$ [$\degree$],0.3972530384162591,0.39725246755489496,22.760889792053153,22.760922500000003,-3.2707946850507597e-05
17,$d_{4}$ [mm],0.0227609225,0.022762857229391482,22.762857229391482,22.7609225,0.001934729391482648
18,$r_{4}$ [mm],0.022760922500000003,0.022760036198609224,22.760036198609225,22.760922500000003,-0.0008863013907784989
19,$\alpha_{4}$ [$\degree$],0.39725303841625914,0.3972622340226655,22.761449369437152,22.760922500000003,0.000526869437148747
20,$\theta_{5}$ [$\degree$],0.33707720994685564,0.33707810942246785,19.313153036156354,19.3131015,5.153615635578035e-05
21,$d_{5}$ [mm],0.0193131015,0.01931208929442304,19.31208929442304,19.3131015,-0.0010122055769592464
22,$r_{5}$ [mm],0.0193131015,0.019314449061578736,19.314449061578735,19.3131015,0.0013475615787363893
23,$\alpha_{5}$ [$\degree$],0.33707720994685575,0.33707535001928246,19.312994933999857,19.313101500000005,-0.000106566000148689
24,$\theta_{6}$ [$\degree$],-0.7425414727150336,-0.7425407009429043,-42.54444828071424,-42.5444925,4.42192857548207e-05
25,$d_{6}$ [mm],-0.042544492499999996,-0.042544674738387724,-42.54467473838773,-42.5444925,-0.00018223838772968293
26,$r_{6}$ [mm],-0.042544492499999975,-0.04254343127061133,-42.54343127061133,-42.544492499999976,0.0010612293886467228
27,$\alpha_{6}$ [$\degree$],-0.7425414727150336,-0.7425390473633687,-42.54435353758577,-42.5444925,0.00013896241422628464
28,$\theta_{7}$ [$\degree$],0.4291117026235103,0.4291109218617406,24.586244765645787,24.586289499999996,-4.473435420848659e-05
29,$d_{7}$ [mm],0.0245862895,0.024586303650243838,24.58630365024384,24.5862895,1.415024383888408e-05
30,$r_{7}$ [mm],0.0245862895,0.024582380336408232,24.58238033640823,24.5862895,-0.00390916359176785
31,$\alpha_{7}$ [$\degree$],0.4291117026235103,0.4291110763935515,24.58625361966635,24.586289499999996,-3.588033364465559e-05
