,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.015409972558247534,-0.015429900752546279,-0.8840681914266346,-0.8829263899999998,-0.001141801426634781
5,$d_{1}$ [mm],-0.00088292639,-0.0010261719852607313,-1.0261719852607312,-0.88292639,-0.14324559526073122
6,$r_{1}$ [mm],-0.00088292639,-0.000978383346884561,-0.978383346884561,-0.88292639,-0.09545695688456102
7,$\alpha_{1}$ [$\degree$],-0.015409972558247498,-0.015469037778261807,-0.8863105778228294,-0.8829263899999978,-0.0033841878228315636
8,$\theta_{2}$ [$\degree$],-0.011819599903433939,-0.011785728527077521,-0.6752725030884782,-0.67721319,0.0019406869115218273
9,$d_{2}$ [mm],-0.00067721319,-0.0006039406591816795,-0.6039406591816795,-0.67721319,0.07327253081832052
10,$r_{2}$ [mm],-0.0006772131900000256,-0.0004842904480766297,-0.4842904480766297,-0.6772131900000256,0.19292274192339587
11,$\alpha_{2}$ [$\degree$],-0.011819599903433842,-0.011810831412899736,-0.6767107924996898,-0.6772131899999945,0.0005023975003046743
12,$\theta_{3}$ [$\degree$],0.01653526556495632,0.016527575028235767,0.9469602947037219,0.94740093,-0.0004406352962781357
13,$d_{3}$ [mm],0.00094740093,0.001059442659134906,1.059442659134906,0.94740093,0.11204172913490595
14,$r_{3}$ [mm],0.00094740093,0.0005150666550535998,0.5150666550535998,0.94740093,-0.4323342749464002
15,$\alpha_{3}$ [$\degree$],0.016535265564956214,0.016487579147193676,0.9446686995221028,0.9474009299999939,-0.0027322304778911732
16,$\theta_{4}$ [$\degree$],0.007945060768325182,0.008012775163907873,0.4590981990791676,0.45521845,0.003879749079167605
17,$d_{4}$ [mm],0.00045521845,0.00043985564471994373,0.4398556447199437,0.45521845,-0.015362805280056291
18,$r_{4}$ [mm],0.0004552184500000167,0.00027850033528475926,0.27850033528475926,0.4552184500000167,-0.17671811471525745
19,$\alpha_{4}$ [$\degree$],0.00794506076832513,0.007940353824068103,0.45494876195966605,0.45521844999999705,-0.00026968804033100646
20,$\theta_{5}$ [$\degree$],0.006741544198937113,0.006713765251225104,0.3846704135367873,0.38626203,-0.0015916164632126528
21,$d_{5}$ [mm],0.00038626203,0.0005137910510186386,0.5137910510186386,0.38626203,0.12752902101863867
22,$r_{5}$ [mm],0.00038626203,0.00023589883932233262,0.23589883932233263,0.38626203,-0.15036319067766735
23,$\alpha_{5}$ [$\degree$],0.006741544198937133,0.006780089505516562,0.3884705133870403,0.38626203000000114,0.002208483387039162
24,$\theta_{6}$ [$\degree$],-0.014850829454300671,-0.014868099338195878,-0.8518793414598762,-0.85088985,-0.0009894914598762572
25,$d_{6}$ [mm],-0.0008508898499999999,-0.0008850353650481522,-0.8850353650481523,-0.85088985,-0.03414551504815233
26,$r_{6}$ [mm],-0.0008508898499999806,-0.0008195232128587748,-0.8195232128587748,-0.8508898499999806,0.0313666371412058
27,$\alpha_{6}$ [$\degree$],-0.014850829454300607,-0.014872376585805203,-0.8521244096958229,-0.8508898499999962,-0.0012345596958267535
28,$\theta_{7}$ [$\degree$],0.008582234052470161,0.008596462119156989,0.49254099817178326,0.49172578999999733,0.0008152081717859305
29,$d_{7}$ [mm],0.00049172579,0.0003431924667714226,0.3431924667714226,0.49172579000000005,-0.14853332322857743
30,$r_{7}$ [mm],0.00049172579,0.00037170209793178357,0.37170209793178355,0.49172579000000005,-0.1200236920682165
31,$\alpha_{7}$ [$\degree$],0.008582234052470161,0.008644690135030553,0.4953042599356284,0.49172578999999733,0.0035784699356310457
