,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.15409972558247534,-0.15409873962135784,-8.829207408589202,-8.829263899999999,5.649141079722142e-05
5,$d_{1}$ [mm],-0.0088292639,-0.008832323462297646,-8.832323462297646,-8.8292639,-0.0030595622976452574
6,$r_{1}$ [mm],-0.0088292639,-0.008826037111097633,-8.826037111097634,-8.8292639,0.0032267889023671614
7,$\alpha_{1}$ [$\degree$],-0.15409972558247542,-0.15408512539918906,-8.828427371117577,-8.829263900000003,0.0008365288824254691
8,$\theta_{2}$ [$\degree$],-0.11819599903433939,-0.11819162420183459,-6.7718812405614,-6.7721319000000015,0.00025065943860180795
9,$d_{2}$ [mm],-0.0067721319,-0.0067718992186412905,-6.77189921864129,-6.7721319,0.00023268135870946338
10,$r_{2}$ [mm],-0.006772131899999978,-0.00676968214568463,-6.76968214568463,-6.772131899999978,0.002449754315348329
11,$\alpha_{2}$ [$\degree$],-0.1181959990343393,-0.11821177012924244,-6.773035517176246,-6.772131899999996,-0.0009036171762497602
12,$\theta_{3}$ [$\degree$],0.16535265564956322,0.1653523401940645,9.473991225731298,9.4740093,-1.8074268702150675e-05
13,$d_{3}$ [mm],0.0094740093,0.009476287850514435,9.476287850514435,9.4740093,0.0022785505144344853
14,$r_{3}$ [mm],0.0094740093,0.00947750482579652,9.477504825796519,9.4740093,0.0034955257965183506
15,$\alpha_{3}$ [$\degree$],0.16535265564956325,0.16536280447130203,9.474590784652664,9.474009300000002,0.0005814846526615014
16,$\theta_{4}$ [$\degree$],0.07945060768325182,0.07945127228939244,4.552222579126897,4.552184500000001,3.807912689612891e-05
17,$d_{4}$ [mm],0.0045521845000000005,0.004550656554497037,4.550656554497037,4.552184500000001,-0.0015279455029642008
18,$r_{4}$ [mm],0.0045521845000000005,0.004553348776857036,4.553348776857035,4.552184500000001,0.001164276857034352
19,$\alpha_{4}$ [$\degree$],0.07945060768325174,0.0794396789084062,4.551558327326098,4.552184499999996,-0.0006261726738978624
20,$\theta_{5}$ [$\degree$],0.06741544198937113,0.06741315608619705,3.86248932739575,3.8626203,-0.00013097260424999035
21,$d_{5}$ [mm],0.0038626203,0.003863514355015997,3.863514355015997,3.8626202999999997,0.0008940550159972638
22,$r_{5}$ [mm],0.0038626203,0.003861077255794041,3.861077255794041,3.8626202999999997,-0.0015430442059587435
23,$\alpha_{5}$ [$\degree$],0.0674154419893711,0.06741748773042966,3.8627375123286307,3.8626202999999992,0.00011721232863148856
24,$\theta_{6}$ [$\degree$],-0.1485082945430067,-0.1485095521307109,-8.508970554467817,-8.508898499999999,-7.205446781810565e-05
25,$d_{6}$ [mm],-0.008508898499999999,-0.008509872701075368,-8.509872701075368,-8.508898499999999,-0.0009742010753690522
26,$r_{6}$ [mm],-0.008508898499999973,-0.008510700489165413,-8.510700489165412,-8.508898499999972,-0.0018019891654397213
27,$\alpha_{6}$ [$\degree$],-0.14850829454300674,-0.14851119349251962,-8.50906459757211,-8.5088985,-0.00016609757210872544
28,$\theta_{7}$ [$\degree$],0.08582234052470206,0.08582378620049047,4.91734073112122,4.917257899999999,8.283112122065006e-05
29,$d_{7}$ [mm],0.0049172579,0.004918393624789821,4.918393624789821,4.9172579,0.0011357247898207135
30,$r_{7}$ [mm],0.0049172579,0.004922394581405758,4.922394581405758,4.9172579,0.005136681405757848
31,$\alpha_{7}$ [$\degree$],0.08582234052470206,0.08582239479333764,4.917261009363778,4.917257899999999,3.109363778897034e-06
