,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],0.0,-0.0043359909356773035,-0.2484339806212903,0.0,-0.2484339806212903
5,$d_{1}$ [mm],0.0,-0.0057161607664702446,-5.716160766470245,0.0,-5.716160766470245
6,$r_{1}$ [mm],0.0,0.006679384071880373,6.679384071880373,0.0,6.679384071880373
7,$\alpha_{1}$ [$\degree$],0.0,-0.0015175256195634201,-0.08694781330395937,0.0,-0.08694781330395937
8,$\theta_{2}$ [$\degree$],0.0,0.0018480518178846112,0.10588556948626766,0.0,0.10588556948626766
9,$d_{2}$ [mm],0.0,0.006145074874759147,6.145074874759147,0.0,6.145074874759147
10,$r_{2}$ [mm],0.0,6.718612737099949e-06,0.006718612737099949,0.0,0.006718612737099949
11,$\alpha_{2}$ [$\degree$],0.0,-0.0007912096896944831,-0.04533297592934939,0.0,-0.04533297592934939
12,$\theta_{3}$ [$\degree$],0.0,0.0011059508812036015,0.06336631784174065,0.0,0.06336631784174065
13,$d_{3}$ [mm],0.0,-0.007545654202292626,-7.545654202292626,0.0,-7.545654202292626
14,$r_{3}$ [mm],0.0,0.0168418494613842,16.8418494613842,0.0,16.8418494613842
15,$\alpha_{3}$ [$\degree$],0.0,0.00135017715991248,0.07735945285794515,0.0,0.07735945285794515
16,$\theta_{4}$ [$\degree$],0.0,0.004828582326223835,0.276657388324087,0.0,0.276657388324087
17,$d_{4}$ [mm],0.0,-0.005194251490650965,-5.194251490650965,0.0,-5.194251490650965
18,$r_{4}$ [mm],0.0,-0.0305924250793998,-30.5924250793998,0.0,-30.5924250793998
19,$\alpha_{4}$ [$\degree$],0.0,0.002345562731028039,0.13439084507108573,0.0,0.13439084507108573
20,$\theta_{5}$ [$\degree$],0.0,-0.0002058495098504645,-0.011794308129268282,0.0,-0.011794308129268282
21,$d_{5}$ [mm],0.0,0.017531715018424456,17.531715018424457,0.0,17.531715018424457
22,$r_{5}$ [mm],0.0,0.024587395755658756,24.587395755658754,0.0,24.587395755658754
23,$\alpha_{5}$ [$\degree$],0.0,-0.0020772591564912624,-0.11901818262185473,0.0,-0.11901818262185473
24,$\theta_{6}$ [$\degree$],0.0,0.005365631101413747,0.3074280165351391,0.0,0.3074280165351391
25,$d_{6}$ [mm],0.0,-0.0011545768219839844,-1.1545768219839845,0.0,-1.1545768219839845
26,$r_{6}$ [mm],0.0,0.04861473684934464,48.614736849344645,0.0,48.614736849344645
27,$\alpha_{6}$ [$\degree$],0.0,0.0025930068831814257,0.14856835065466778,0.0,0.14856835065466778
28,$\theta_{7}$ [$\degree$],0.0,-0.0004075479042240371,-0.02335077486143922,0.0,-0.02335077486143922
29,$d_{7}$ [mm],0.0,0.0030977251583197848,3.097725158319785,0.0,3.097725158319785
30,$r_{7}$ [mm],0.0,-0.01943453049128045,-19.434530491280448,0.0,-19.434530491280448
31,$\alpha_{7}$ [$\degree$],0.0,-0.004525572799185307,-0.2592962212725241,0.0,-0.2592962212725241
