,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.15409972558247534,-0.15387929968651903,-8.816634426466312,-8.829263899999999,0.012629473533687374
5,$d_{1}$ [mm],-0.0088292639,-0.008392535316407327,-8.392535316407328,-8.8292639,0.4367285835926733
6,$r_{1}$ [mm],-0.0088292639,-0.012293428844416896,-12.293428844416896,-8.8292639,-3.464164944416895
7,$\alpha_{1}$ [$\degree$],-0.15409972558247542,-0.1518760289190677,-8.701855466269418,-8.829263900000003,0.12740843373058475
8,$\theta_{2}$ [$\degree$],-0.11819599903433939,-0.1201238945020548,-6.882592173642493,-6.7721319000000015,-0.11046027364249156
9,$d_{2}$ [mm],-0.0067721319,-0.00971447470845966,-9.71447470845966,-6.7721319,-2.94234280845966
10,$r_{2}$ [mm],-0.006772131899999978,-0.006032726834351243,-6.032726834351243,-6.772131899999978,0.7394050656487359
11,$\alpha_{2}$ [$\degree$],-0.1181959990343393,-0.12096481290433592,-6.9307732490080864,-6.772131899999996,-0.15864134900809024
12,$\theta_{3}$ [$\degree$],0.16535265564956322,0.1662734198616443,9.526765203278934,9.4740093,0.05275590327893376
13,$d_{3}$ [mm],0.0094740093,0.008509139246867003,8.509139246867003,9.4740093,-0.9648700531329979
14,$r_{3}$ [mm],0.0094740093,0.009057009653033871,9.057009653033871,9.4740093,-0.41699964696612923
15,$\alpha_{3}$ [$\degree$],0.16535265564956325,0.16475308205353523,9.439656263440115,9.474009300000002,-0.034353036559886974
16,$\theta_{4}$ [$\degree$],0.07945060768325182,0.08099547372487985,4.640698804098368,4.552184500000001,0.08851430409836691
17,$d_{4}$ [mm],0.0045521845000000005,0.005517157466282171,5.517157466282171,4.552184500000001,0.9649729662821702
18,$r_{4}$ [mm],0.0045521845000000005,0.005883505128804645,5.883505128804645,4.552184500000001,1.3313206288046437
19,$\alpha_{4}$ [$\degree$],0.07945060768325174,0.07924938118158464,4.540655070728289,4.552184499999996,-0.011529429271706526
20,$\theta_{5}$ [$\degree$],0.06741544198937113,0.06329625482682606,3.6266082605616985,3.8626203,-0.23601203943830162
21,$d_{5}$ [mm],0.0038626203,-0.0007847006062352692,-0.7847006062352692,3.8626202999999997,-4.647320906235269
22,$r_{5}$ [mm],0.0038626203,0.0061426880038834425,6.142688003883443,3.8626202999999997,2.280067703883443
23,$\alpha_{5}$ [$\degree$],0.0674154419893711,0.06832233400187793,3.914581384790765,3.8626202999999992,0.05196108479076589
24,$\theta_{6}$ [$\degree$],-0.1485082945430067,-0.14922598216680047,-8.550018971852154,-8.508898499999999,-0.04112047185215495
25,$d_{6}$ [mm],-0.008508898499999999,-0.0013062275760180883,-1.3062275760180884,-8.508898499999999,7.202670923981911
26,$r_{6}$ [mm],-0.008508898499999973,-0.0060202660521552764,-6.020266052155277,-8.508898499999972,2.4886324478446955
27,$\alpha_{6}$ [$\degree$],-0.14850829454300674,-0.14745481137209726,-8.448538360518828,-8.5088985,0.06036013948117258
28,$\theta_{7}$ [$\degree$],0.08582234052470206,0.0922865966787767,5.287632495319945,4.917257899999999,0.3703745953199462
29,$d_{7}$ [mm],0.0049172579,0.0019239123365541212,1.9239123365541213,4.9172579,-2.993345563445879
30,$r_{7}$ [mm],0.0049172579,0.003689811502827865,3.6898115028278653,4.9172579,-1.2274463971721348
31,$\alpha_{7}$ [$\degree$],0.08582234052470206,0.08207145385630721,4.702347924469088,4.917257899999999,-0.21490997553091162
