,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],0.0,-0.00030279928600174645,-0.017349121127474817,0.0,-0.017349121127474817
5,$d_{1}$ [mm],0.0,0.003716117079372374,3.7161170793723737,0.0,3.7161170793723737
6,$r_{1}$ [mm],0.0,-3.210879015933931e-05,-0.03210879015933931,0.0,-0.03210879015933931
7,$\alpha_{1}$ [$\degree$],0.0,0.006696117297412485,0.38365926026628244,0.0,0.38365926026628244
8,$\theta_{2}$ [$\degree$],0.0,-0.0073061434239467295,-0.41861118270940817,0.0,-0.41861118270940817
9,$d_{2}$ [mm],0.0,-0.004851285152526504,-4.851285152526504,0.0,-4.851285152526504
10,$r_{2}$ [mm],0.0,-0.002400865745111669,-2.400865745111669,0.0,-2.400865745111669
11,$\alpha_{2}$ [$\degree$],0.0,-0.005067587844865384,-0.29035139582258307,0.0,-0.29035139582258307
12,$\theta_{3}$ [$\degree$],0.0,-4.862669849163125e-06,-0.0002786104595225637,0.0,-0.0002786104595225637
13,$d_{3}$ [mm],0.0,0.0009621840509933743,0.9621840509933742,0.0,0.9621840509933742
14,$r_{3}$ [mm],0.0,0.0026121569095400726,2.6121569095400727,0.0,2.6121569095400727
15,$\alpha_{3}$ [$\degree$],0.0,0.0008705288745991524,0.04987763045880473,0.0,0.04987763045880473
16,$\theta_{4}$ [$\degree$],0.0,-6.853144481682371e-05,-0.0039265625519377,0.0,-0.0039265625519377
17,$d_{4}$ [mm],0.0,-0.0009336383618029388,-0.9336383618029388,0.0,-0.9336383618029388
18,$r_{4}$ [mm],0.0,0.0016612512722554706,1.6612512722554706,0.0,1.6612512722554706
19,$\alpha_{4}$ [$\degree$],0.0,-9.132923701438145e-05,-0.005232779827074036,0.0,-0.005232779827074036
20,$\theta_{5}$ [$\degree$],0.0,0.005593539708809915,0.32048621785364356,0.0,0.32048621785364356
21,$d_{5}$ [mm],0.0,0.00018916116218834194,0.18916116218834195,0.0,0.18916116218834195
22,$r_{5}$ [mm],0.0,0.010320789690150328,10.320789690150328,0.0,10.320789690150328
23,$\alpha_{5}$ [$\degree$],0.0,-0.00035659648925623344,-0.020431473823564382,0.0,-0.020431473823564382
24,$\theta_{6}$ [$\degree$],0.0,0.00358249477338763,0.20526183064278747,0.0,0.20526183064278747
25,$d_{6}$ [mm],0.0,-0.0018255128693230095,-1.8255128693230094,0.0,-1.8255128693230094
26,$r_{6}$ [mm],0.0,0.004168291257032719,4.168291257032719,0.0,4.168291257032719
27,$\alpha_{6}$ [$\degree$],0.0,-0.0013419861976902148,-0.07689014529245825,0.0,-0.07689014529245825
28,$\theta_{7}$ [$\degree$],0.0,-0.0032806105760749826,-0.1879651402350782,0.0,-0.1879651402350782
29,$d_{7}$ [mm],0.0,0.003374601058540553,3.374601058540553,0.0,3.374601058540553
30,$r_{7}$ [mm],0.0,-0.00604385545864085,-6.04385545864085,0.0,-6.04385545864085
31,$\alpha_{7}$ [$\degree$],0.0,-0.0019253367831342239,-0.11031367181488569,0.0,-0.11031367181488569
