,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.07704986279123767,-0.07704856992726822,-4.414557874351065,-4.4146319499999995,7.407564893480156e-05
5,$d_{1}$ [mm],-0.00441463195,-0.00461019571526182,-4.6101957152618205,-4.41463195,-0.19556376526182007
6,$r_{1}$ [mm],-0.00441463195,-0.004527505089581737,-4.527505089581737,-4.41463195,-0.11287313958173684
7,$\alpha_{1}$ [$\degree$],-0.07704986279123771,-0.07706014817082285,-4.41522125884092,-4.414631950000001,-0.0005893088409187897
8,$\theta_{2}$ [$\degree$],-0.059097999517169694,-0.05900661573200576,-3.380830044794177,-3.3860659500000008,0.005235905205823954
9,$d_{2}$ [mm],-0.00338606595,-0.0032665483295068803,-3.2665483295068802,-3.38606595,0.11951762049311965
10,$r_{2}$ [mm],-0.0033860659500000168,-0.0032727649173346363,-3.2727649173346363,-3.3860659500000168,0.1133010326653805
11,$\alpha_{2}$ [$\degree$],-0.05909799951716965,-0.059131688150031,-3.387996166480519,-3.386065949999998,-0.00193021648052083
12,$\theta_{3}$ [$\degree$],0.08267632782478161,0.08270213993095075,4.738483574743836,4.73700465,0.0014789247438358188
13,$d_{3}$ [mm],0.00473700465,0.004832333761012911,4.832333761012911,4.73700465,0.09532911101291042
14,$r_{3}$ [mm],0.00473700465,0.004324642667307075,4.324642667307075,4.73700465,-0.412361982692925
15,$\alpha_{3}$ [$\degree$],0.08267632782478151,0.08264050628072939,4.734952226710166,4.737004649999995,-0.0020524232898289085
16,$\theta_{4}$ [$\degree$],0.03972530384162591,0.03973794674875049,2.276816635219015,2.2760922500000005,0.0007243852190144118
17,$d_{4}$ [mm],0.0022760922500000003,0.0022617984448016944,2.2617984448016943,2.2760922500000005,-0.014293805198306142
18,$r_{4}$ [mm],0.002276092250000028,0.002023957334893134,2.023957334893134,2.276092250000028,-0.2521349151068941
19,$\alpha_{4}$ [$\degree$],0.03972530384162587,0.03973498705462952,2.2766470572372337,2.276092249999998,0.0005548072372358881
20,$\theta_{5}$ [$\degree$],0.03370772099468557,0.033684604638521416,1.9299856803540731,1.93131015,-0.0013244696459269178
21,$d_{5}$ [mm],0.00193131015,0.002060681248723161,2.060681248723161,1.9313101499999998,0.1293710987231611
22,$r_{5}$ [mm],0.00193131015,0.0018068126385196845,1.8068126385196845,1.9313101499999998,-0.12449751148031529
23,$\alpha_{5}$ [$\degree$],0.033707720994685664,0.033747574405884606,1.9335935822609045,1.9313101500000058,0.0022834322608986657
24,$\theta_{6}$ [$\degree$],-0.07425414727150335,-0.07424564321117791,-4.253962003234627,-4.2544492499999995,0.0004872467653722623
25,$d_{6}$ [mm],-0.004254449249999999,-0.004307878882714575,-4.307878882714575,-4.2544492499999995,-0.05342963271457535
26,$r_{6}$ [mm],-0.004254449250000014,-0.0041207649542709945,-4.120764954270994,-4.254449250000015,0.13368429572902052
27,$\alpha_{6}$ [$\degree$],-0.07425414727150326,-0.07426898759889733,-4.255299538126267,-4.254449249999994,-0.0008502881262728579
28,$\theta_{7}$ [$\degree$],0.04291117026235103,0.0429161050475686,2.4589116923657697,2.4586289499999996,0.0002827423657700834
29,$d_{7}$ [mm],0.00245862895,0.0023397878544260966,2.3397878544260964,2.45862895,-0.11884109557390365
30,$r_{7}$ [mm],0.00245862895,0.002341347470593918,2.3413474705939183,2.45862895,-0.11728147940608169
31,$\alpha_{7}$ [$\degree$],0.04291117026235103,0.04296845135176919,2.4619109146695717,2.4586289499999996,0.0032819646695720905
