,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.3081994511649507,-0.3084678484168364,-17.673905829765957,-17.658527799999998,-0.0153780297659587
5,$d_{1}$ [mm],-0.0176585278,-0.015778540241392105,-15.778540241392104,-17.6585278,1.8799875586078976
6,$r_{1}$ [mm],-0.0176585278,-0.0196033321463597,-19.6033321463597,-17.6585278,-1.9448043463596996
7,$\alpha_{1}$ [$\degree$],-0.3081994511649506,-0.3077326748754594,-17.63178348863537,-17.658527799999995,0.02674431136462374
8,$\theta_{2}$ [$\degree$],-0.23639199806867878,-0.23749972593223112,-13.607731931430596,-13.544263800000003,-0.06346813143059293
9,$d_{2}$ [mm],-0.0135442638,-0.014858521359633888,-14.858521359633889,-13.5442638,-1.314257559633889
10,$r_{2}$ [mm],-0.013544263800000012,-0.015194160663723588,-15.194160663723588,-13.544263800000012,-1.6498968637235762
11,$\alpha_{2}$ [$\degree$],-0.23639199806867883,-0.2339159241322195,-13.40239521367854,-13.544263800000005,0.14186858632146482
12,$\theta_{3}$ [$\degree$],0.33070531129912645,0.33079070981262787,18.952911574400325,18.9480186,0.0048929744003238795
13,$d_{3}$ [mm],0.0189480186,0.016492594663913344,16.492594663913344,18.9480186,-2.4554239360866568
14,$r_{3}$ [mm],0.0189480186,0.017725229112319694,17.725229112319695,18.9480186,-1.2227894876803056
15,$\alpha_{3}$ [$\degree$],0.3307053112991265,0.32897811495863705,18.84905753929952,18.948018600000005,-0.0989610607004856
16,$\theta_{4}$ [$\degree$],0.15890121536650365,0.1589023015809828,9.104431235505304,9.104369000000002,6.223550530215505e-05
17,$d_{4}$ [mm],0.009104369000000001,0.010661702097544294,10.661702097544294,9.104369000000002,1.5573330975442925
18,$r_{4}$ [mm],0.009104369000000001,0.010904852239875917,10.904852239875918,9.104369000000002,1.8004832398759163
19,$\alpha_{4}$ [$\degree$],0.1589012153665037,0.15883310864605527,9.100466772361832,9.104369000000004,-0.003902227638171496
20,$\theta_{5}$ [$\degree$],0.13483088397874227,0.13223881513973335,7.576725995317415,7.7252406,-0.14851460468258537
21,$d_{5}$ [mm],0.0077252406,0.003133858027862154,3.1338580278621544,7.725240599999999,-4.591382572137845
22,$r_{5}$ [mm],0.0077252406,0.006725705606096996,6.725705606096995,7.725240599999999,-0.999534993903004
23,$\alpha_{5}$ [$\degree$],0.1348308839787422,0.13426884003201334,7.693037853951557,7.7252405999999985,-0.03220274604844153
24,$\theta_{6}$ [$\degree$],-0.2970165890860134,-0.2988544470661964,-17.123098505608922,-17.017796999999998,-0.10530150560892437
25,$d_{6}$ [mm],-0.017017796999999998,-0.01278762997160775,-12.787629971607752,-17.017796999999998,4.230167028392247
26,$r_{6}$ [mm],-0.017017797,-0.016655198708114993,-16.655198708114995,-17.017797,0.36259829188500703
27,$\alpha_{6}$ [$\degree$],-0.29701658908601347,-0.29735175857052054,-17.03700079688383,-17.017797,-0.019203796883829227
28,$\theta_{7}$ [$\degree$],0.1716446810494041,0.1753879080661771,10.048986909820435,9.834515799999998,0.21447110982043682
29,$d_{7}$ [mm],0.0098345158,0.011344724663480037,11.344724663480036,9.8345158,1.5102088634800364
30,$r_{7}$ [mm],0.0098345158,0.01124325722167146,11.24325722167146,9.8345158,1.4087414216714595
31,$\alpha_{7}$ [$\degree$],0.1716446810494041,0.17059312641769875,9.774266157675847,9.834515799999998,-0.060249642324151864
