,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.6163989023299014,-0.6164173183857629,-35.318110762276135,-35.317055599999996,-0.0010551622761383328
5,$d_{1}$ [mm],-0.0353170556,-0.03453552422745971,-34.53552422745971,-35.3170556,0.781531372540293
6,$r_{1}$ [mm],-0.0353170556,-0.0368938967412963,-36.893896741296295,-35.3170556,-1.576841141296292
7,$\alpha_{1}$ [$\degree$],-0.6163989023299012,-0.6146954247734577,-35.219453525520514,-35.31705559999999,0.09760207447947522
8,$\theta_{2}$ [$\degree$],-0.47278399613735755,-0.47397719538836686,-27.156892881201006,-27.088527600000006,-0.06836528120100027
9,$d_{2}$ [mm],-0.0270885276,-0.026904679231714898,-26.904679231714898,-27.0885276,0.18384836828510132
10,$r_{2}$ [mm],-0.027088527600000023,-0.02918564146115049,-29.185641461150492,-27.088527600000024,-2.0971138611504685
11,$\alpha_{2}$ [$\degree$],-0.47278399613735766,-0.47255102185356535,-27.075179156803628,-27.08852760000001,0.01334844319638151
12,$\theta_{3}$ [$\degree$],0.6614106225982529,0.661900693449883,37.92411619146079,37.8960372,0.02807899146078796
13,$d_{3}$ [mm],0.0378960372,0.035649662888590256,35.64966288859026,37.8960372,-2.2463743114097454
14,$r_{3}$ [mm],0.0378960372,0.03662281504342695,36.622815043426954,37.8960372,-1.2732221565730484
15,$\alpha_{3}$ [$\degree$],0.661410622598253,0.6617607390037354,37.91609739237244,37.89603720000001,0.020060192372433505
16,$\theta_{4}$ [$\degree$],0.3178024307330073,0.31885725980766305,18.269175254085468,18.208738000000004,0.060437254085464076
17,$d_{4}$ [mm],0.018208738000000002,0.019648337037691886,19.648337037691885,18.208738000000004,1.439599037691881
18,$r_{4}$ [mm],0.018208738000000002,0.01980306496875789,19.803064968757887,18.208738000000004,1.5943269687578834
19,$\alpha_{4}$ [$\degree$],0.3178024307330074,0.31618482216941457,18.11605585640192,18.208738000000007,-0.09268214359808624
20,$\theta_{5}$ [$\degree$],0.26966176795748453,0.2673417011297749,15.317551162583936,15.4504812,-0.1329300374160649
21,$d_{5}$ [mm],0.0154504812,0.011424336206328545,11.424336206328544,15.450481199999999,-4.026144993671455
22,$r_{5}$ [mm],0.0154504812,0.01462261383569367,14.62261383569367,15.450481199999999,-0.8278673643063286
23,$\alpha_{5}$ [$\degree$],0.2696617679574844,0.270345675792544,15.489666232524836,15.450481199999997,0.039185032524839514
24,$\theta_{6}$ [$\degree$],-0.5940331781720268,-0.5971292028185539,-34.21298314551448,-34.035593999999996,-0.17738914551448204
25,$d_{6}$ [mm],-0.034035593999999995,-0.03026218083002376,-30.262180830023762,-34.035593999999996,3.7734131699762337
26,$r_{6}$ [mm],-0.034035594,-0.034476866778449244,-34.47686677844924,-34.035594,-0.44127277844923896
27,$\alpha_{6}$ [$\degree$],-0.5940331781720268,-0.5953419871834268,-34.1105832325419,-34.035593999999996,-0.0749892325419026
28,$\theta_{7}$ [$\degree$],0.3432893620988082,0.3465383465111411,19.85518469453046,19.669031599999997,0.18615309453046436
29,$d_{7}$ [mm],0.0196690316,0.02147241750809674,21.47241750809674,19.6690316,1.8033859080967396
30,$r_{7}$ [mm],0.0196690316,0.021096987714368846,21.096987714368847,19.6690316,1.4279561143688468
31,$\alpha_{7}$ [$\degree$],0.3432893620988082,0.34262759585820435,19.631115187389153,19.669031599999997,-0.03791641261084422
