,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.7704986279123767,-0.7699704362591936,-44.116056347498564,-44.14631949999999,0.030263152501426305
5,$d_{1}$ [mm],-0.044146319499999996,-0.04376962018155664,-43.76962018155664,-44.1463195,0.37669931844335736
6,$r_{1}$ [mm],-0.044146319499999996,-0.045888491644797406,-45.888491644797405,-44.1463195,-1.742172144797408
7,$\alpha_{1}$ [$\degree$],-0.7704986279123767,-0.7698073918935033,-44.106714593471125,-44.14631949999999,0.03960490652886506
8,$\theta_{2}$ [$\degree$],-0.590979995171697,-0.5912553131455602,-33.87643405792646,-33.860659500000004,-0.015774557926455657
9,$d_{2}$ [mm],-0.0338606595,-0.03301927712723496,-33.01927712723496,-33.860659500000004,0.8413823727650467
10,$r_{2}$ [mm],-0.0338606595,-0.035294067675462226,-35.29406767546222,-33.860659500000004,-1.433408175462219
11,$\alpha_{2}$ [$\degree$],-0.590979995171697,-0.5892507527139066,-33.76158120541379,-33.860659500000004,0.09907829458621364
12,$\theta_{3}$ [$\degree$],0.826763278247816,0.8271114847138273,47.38999726090161,47.3700465,0.019950760901608078
13,$d_{3}$ [mm],0.0473700465,0.045061238847162205,45.06123884716221,47.3700465,-2.3088076528377925
14,$r_{3}$ [mm],0.0473700465,0.04746811589579303,47.46811589579303,47.3700465,0.09806939579302565
15,$\alpha_{3}$ [$\degree$],0.826763278247816,0.8247632428953715,47.255452915427966,47.3700465,-0.1145935845720345
16,$\theta_{4}$ [$\degree$],0.3972530384162591,0.3973752870794112,22.76792683244974,22.760922500000003,0.007004332449735529
17,$d_{4}$ [mm],0.0227609225,0.024252961623593777,24.252961623593777,22.7609225,1.492039123593777
18,$r_{4}$ [mm],0.022760922500000003,0.024954305926810805,24.954305926810804,22.760922500000003,2.193383426810801
19,$\alpha_{4}$ [$\degree$],0.39725303841625914,0.39745779698745887,22.77265430194888,22.760922500000003,0.011731801948876353
20,$\theta_{5}$ [$\degree$],0.33707720994685564,0.33510871989117913,19.200315327796265,19.3131015,-0.11278617220373377
21,$d_{5}$ [mm],0.0193131015,0.014377018612507547,14.377018612507547,19.3131015,-4.936082887492452
22,$r_{5}$ [mm],0.0193131015,0.019531295978491053,19.531295978491052,19.3131015,0.21819447849105345
23,$\alpha_{5}$ [$\degree$],0.33707720994685575,0.3362967318868848,19.268383401161113,19.313101500000005,-0.04471809883889222
24,$\theta_{6}$ [$\degree$],-0.7425414727150336,-0.7451043241872034,-42.691333072874215,-42.5444925,-0.14684057287421837
25,$d_{6}$ [mm],-0.042544492499999996,-0.038010222158808865,-38.010222158808865,-42.5444925,4.534270341191132
26,$r_{6}$ [mm],-0.042544492499999975,-0.043363558533622504,-43.3635585336225,-42.544492499999976,-0.8190660336225264
27,$\alpha_{6}$ [$\degree$],-0.7425414727150336,-0.7415589973858755,-42.48820081016351,-42.5444925,0.05629168983648469
28,$\theta_{7}$ [$\degree$],0.4291117026235103,0.4319468464566334,24.748731275950494,24.586289499999996,0.1624417759504979
29,$d_{7}$ [mm],0.0245862895,0.02596791597592009,25.96791597592009,24.5862895,1.3816264759200898
30,$r_{7}$ [mm],0.0245862895,0.02574281207199761,25.74281207199761,24.5862895,1.156522571997609
31,$\alpha_{7}$ [$\degree$],0.4291117026235103,0.42780263396225426,24.511285390617182,24.586289499999996,-0.07500410938281377
