,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.03081994511649507,-0.030850926489820883,-1.7676278819350881,-1.7658527799999997,-0.0017751019350884523
5,$d_{1}$ [mm],-0.00176585278,-0.001186049708690995,-1.186049708690995,-1.76585278,0.579803071309005
6,$r_{1}$ [mm],-0.00176585278,-0.0018231490333234632,-1.8231490333234632,-1.76585278,-0.05729625332346333
7,$\alpha_{1}$ [$\degree$],-0.030819945116494996,-0.030529036352850314,-1.7491849356197866,-1.7658527799999957,0.016667844380209074
8,$\theta_{2}$ [$\degree$],-0.023639199806867878,-0.023815756082592697,-1.3645423094455804,-1.35442638,-0.010115929445580374
9,$d_{2}$ [mm],-0.00135442638,-0.001608262495835488,-1.6082624958354879,-1.35442638,-0.2538361158354878
10,$r_{2}$ [mm],-0.0013544263799999956,-0.0014504809319642598,-1.4504809319642598,-1.3544263799999956,-0.09605455196426416
11,$\alpha_{2}$ [$\degree$],-0.023639199806867905,-0.02391949281039296,-1.370485986129033,-1.3544263800000016,-0.016059606129031456
12,$\theta_{3}$ [$\degree$],0.03307053112991264,0.033181948766837575,1.9011856203591195,1.89480186,0.0063837603591194725
13,$d_{3}$ [mm],0.00189480186,0.0015315229946469256,1.5315229946469255,1.89480186,-0.3632788653530745
14,$r_{3}$ [mm],0.00189480186,0.001218694950819887,1.218694950819887,1.89480186,-0.6761069091801131
15,$\alpha_{3}$ [$\degree$],0.03307053112991265,0.032968485449847096,1.8889550732147018,1.8948018600000003,-0.005846786785298486
16,$\theta_{4}$ [$\degree$],0.015890121536650363,0.016073494218507556,0.9209433807484124,0.9104369,0.010506480748412428
17,$d_{4}$ [mm],0.0009104369,0.0012908447586711252,1.2908447586711254,0.9104369,0.38040785867112537
18,$r_{4}$ [mm],0.0009104368999999779,0.0008835063661825626,0.8835063661825626,0.9104368999999779,-0.02693053381741528
19,$\alpha_{4}$ [$\degree$],0.01589012153665026,0.016010619079769972,0.9173409006624494,0.9104368999999941,0.006904000662455334
20,$\theta_{5}$ [$\degree$],0.013483088397874226,0.013606522198561557,0.7795962958286432,0.77252406,0.007072235828643247
21,$d_{5}$ [mm],0.00077252406,0.0006363580617749475,0.6363580617749475,0.77252406,-0.1361659982250525
22,$r_{5}$ [mm],0.00077252406,0.0008501480616236712,0.8501480616236712,0.77252406,0.07762400162367122
23,$\alpha_{5}$ [$\degree$],0.013483088397874265,0.01344964441384855,0.7706078608652258,0.7725240600000023,-0.001916199134776475
24,$\theta_{6}$ [$\degree$],-0.029701658908601342,-0.029663588797562302,-1.6995984433118683,-1.7017797,0.0021812566881316275
25,$d_{6}$ [mm],-0.0017017796999999999,-0.0013337688293780044,-1.3337688293780043,-1.7017797,0.36801087062199556
26,$r_{6}$ [mm],-0.0017017797000000168,-0.0016156648817283736,-1.6156648817283736,-1.7017797000000168,0.08611481827164313
27,$\alpha_{6}$ [$\degree$],-0.029701658908601436,-0.02957245655687024,-1.6943769505426431,-1.7017797000000052,0.007402749457362079
28,$\theta_{7}$ [$\degree$],0.017164468104940322,0.017046683169399612,0.9767030003032915,0.9834515799999947,-0.006748579696703172
29,$d_{7}$ [mm],0.00098345158,0.0006279142690612995,0.6279142690612995,0.9834515800000001,-0.35553731093870056
30,$r_{7}$ [mm],0.00098345158,0.000307601038750322,0.30760103875032196,0.9834515800000001,-0.6758505412496781
31,$\alpha_{7}$ [$\degree$],0.017164468104940322,0.017028432379956993,0.9756573070954475,0.9834515799999947,-0.00779427290454715
