,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.46229917674742604,-0.46284408216078765,-26.51901248041945,-26.4877917,-0.031220780419449312
5,$d_{1}$ [mm],-0.0264877917,-0.027151975982528023,-27.151975982528022,-26.4877917,-0.6641842825280229
6,$r_{1}$ [mm],-0.0264877917,-0.028543207257749097,-28.543207257749096,-26.4877917,-2.0554155577490967
7,$\alpha_{1}$ [$\degree$],-0.46229917674742627,-0.4628770343435913,-26.52090050141984,-26.48779170000001,-0.03310880141982864
8,$\theta_{2}$ [$\degree$],-0.35458799710301814,-0.35531282974710643,-20.357925551359568,-20.3163957,-0.04152985135956655
9,$d_{2}$ [mm],-0.0203163957,-0.018192651096426066,-18.192651096426065,-20.3163957,2.123744603573936
10,$r_{2}$ [mm],-0.02031639569999999,-0.023061542584807637,-23.061542584807636,-20.31639569999999,-2.745146884807646
11,$\alpha_{2}$ [$\degree$],-0.35458799710301814,-0.35173005786960276,-20.152647843820446,-20.3163957,0.16374785617955467
12,$\theta_{3}$ [$\degree$],0.49605796694868964,0.4960400583163837,28.42100181095202,28.422027900000003,-0.0010260890479827367
13,$d_{3}$ [mm],0.0284220279,0.024291648864471854,24.291648864471853,28.4220279,-4.130379035528147
14,$r_{3}$ [mm],0.0284220279,0.027117029830311928,27.117029830311928,28.4220279,-1.3049980696880716
15,$\alpha_{3}$ [$\degree$],0.49605796694868953,0.4941491335189676,28.312659800683445,28.422027899999993,-0.10936809931654778
16,$\theta_{4}$ [$\degree$],0.23835182304975544,0.23866041584290368,13.674234564635547,13.656553500000001,0.017681064635546306
17,$d_{4}$ [mm],0.0136565535,0.017508389003567302,17.508389003567302,13.6565535,3.851835503567303
18,$r_{4}$ [mm],0.013656553500000002,0.014411425749022821,14.411425749022822,13.656553500000001,0.7548722490228208
19,$\alpha_{4}$ [$\degree$],0.23835182304975544,0.2390764704423174,13.69807273722896,13.656553500000001,0.04151923722895923
20,$\theta_{5}$ [$\degree$],0.20224632596811337,0.19994627646767976,11.45607777095398,11.5878609,-0.13178312904602052
21,$d_{5}$ [mm],0.0115878609,0.0031694750382345004,3.1694750382345003,11.5878609,-8.4183858617655
22,$r_{5}$ [mm],0.0115878609,0.010492180254543602,10.492180254543602,11.5878609,-1.0956806454563992
23,$\alpha_{5}$ [$\degree$],0.20224632596811332,0.20088312423808885,11.509755194244663,11.587860899999995,-0.07810570575533227
24,$\theta_{6}$ [$\degree$],-0.44552488362902015,-0.4484675777539713,-25.695299453757645,-25.526695499999995,-0.1686039537576498
25,$d_{6}$ [mm],-0.0255266955,-0.017820999843285428,-17.820999843285428,-25.5266955,7.705695656714571
26,$r_{6}$ [mm],-0.025526695499999974,-0.02427276814921331,-24.27276814921331,-25.526695499999974,1.2539273507866646
27,$\alpha_{6}$ [$\degree$],-0.4455248836290202,-0.4448669658635558,-25.48899958877221,-25.526695500000002,0.03769591122779303
28,$\theta_{7}$ [$\degree$],0.25746702157410617,0.26104056771775275,14.956522811926197,14.751773699999996,0.20474911192620127
29,$d_{7}$ [mm],0.014751773700000002,0.015426461369382014,15.426461369382013,14.751773700000001,0.6746876693820116
30,$r_{7}$ [mm],0.014751773700000002,0.016604367840273693,16.604367840273692,14.751773700000001,1.8525941402736912
31,$\alpha_{7}$ [$\degree$],0.25746702157410617,0.25670293408777023,14.70799471185419,14.751773699999996,-0.04377898814580661
