,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],0.0,2.704631878280589e-16,1.5496399176201832e-14,0.0,1.5496399176201832e-14
5,$d_{1}$ [mm],0.0,-3.035185042331932e-16,-3.035185042331932e-13,0.0,-3.035185042331932e-13
6,$r_{1}$ [mm],0.0,8.268626303302199e-17,8.268626303302199e-14,0.0,8.268626303302199e-14
7,$\alpha_{1}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
8,$\theta_{2}$ [$\degree$],0.0,-1.182221840757353e-16,-6.7736321923583604e-15,0.0,-6.7736321923583604e-15
9,$d_{2}$ [mm],0.0,6.957087112671581e-16,6.957087112671581e-13,0.0,6.957087112671581e-13
10,$r_{2}$ [mm],0.0,2.7755575615628914e-16,2.7755575615628914e-13,0.0,2.7755575615628914e-13
11,$\alpha_{2}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
12,$\theta_{3}$ [$\degree$],0.0,1.4100161397058413e-16,8.078797385047336e-15,0.0,8.078797385047336e-15
13,$d_{3}$ [mm],0.0,4.2319976577592205e-16,4.2319976577592206e-13,0.0,4.2319976577592206e-13
14,$r_{3}$ [mm],0.0,4.471796099064276e-16,4.4717960990642754e-13,0.0,4.4717960990642754e-13
15,$\alpha_{3}$ [$\degree$],0.0,2.220446049250313e-16,1.2722218725854067e-14,0.0,1.2722218725854067e-14
16,$\theta_{4}$ [$\degree$],0.0,-1.8884540224851425e-17,-1.0820044529290214e-15,0.0,-1.0820044529290214e-15
17,$d_{4}$ [mm],0.0,-4.597601187502228e-16,-4.597601187502229e-13,0.0,-4.597601187502229e-13
18,$r_{4}$ [mm],0.0,-6.106226635438361e-16,-6.106226635438361e-13,0.0,-6.106226635438361e-13
19,$\alpha_{4}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
20,$\theta_{5}$ [$\degree$],0.0,-1.0512952438943331e-16,-6.023478049732181e-15,0.0,-6.023478049732181e-15
21,$d_{5}$ [mm],0.0,-5.894984188483678e-16,-5.894984188483678e-13,0.0,-5.894984188483678e-13
22,$r_{5}$ [mm],0.0,-3.842772864231517e-16,-3.842772864231517e-13,0.0,-3.842772864231517e-13
23,$\alpha_{5}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
24,$\theta_{6}$ [$\degree$],0.0,-6.219771677906502e-18,-3.5636666667904505e-16,0.0,-3.5636666667904505e-16
25,$d_{6}$ [mm],0.0,4.0390345150187233e-16,4.039034515018723e-13,0.0,4.039034515018723e-13
26,$r_{6}$ [mm],0.0,1.1102230246251565e-16,1.1102230246251565e-13,0.0,1.1102230246251565e-13
27,$\alpha_{6}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
28,$\theta_{7}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
29,$d_{7}$ [mm],0.0,-5.827845781594762e-17,-5.827845781594762e-14,0.0,-5.827845781594762e-14
30,$r_{7}$ [mm],0.0,3.5119478445348236e-16,3.5119478445348237e-13,0.0,3.5119478445348237e-13
31,$\alpha_{7}$ [$\degree$],0.0,-2.220446049250313e-16,-1.2722218725854067e-14,0.0,-1.2722218725854067e-14
