,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],0.0,-0.002508299660488764,-0.14371498430010346,0.0,-0.14371498430010346
5,$d_{1}$ [mm],0.0,-0.0014892250457005133,-1.4892250457005134,0.0,-1.4892250457005134
6,$r_{1}$ [mm],0.0,-0.004465106419855974,-4.465106419855974,0.0,-4.465106419855974
7,$\alpha_{1}$ [$\degree$],0.0,0.000540108621521096,0.030945944491787548,0.0,0.030945944491787548
8,$\theta_{2}$ [$\degree$],0.0,0.000992744552494649,0.05688007299254699,0.0,0.05688007299254699
9,$d_{2}$ [mm],0.0,-0.005342374523332336,-5.342374523332336,0.0,-5.342374523332336
10,$r_{2}$ [mm],0.0,-0.007818869594417077,-7.818869594417077,0.0,-7.818869594417077
11,$\alpha_{2}$ [$\degree$],0.0,0.001451969044421686,0.08319169822900575,0.0,0.08319169822900575
12,$\theta_{3}$ [$\degree$],0.0,-0.0006419012304340327,-0.03677823136812459,0.0,-0.03677823136812459
13,$d_{3}$ [mm],0.0,0.006214709158191386,6.214709158191386,0.0,6.214709158191386
14,$r_{3}$ [mm],0.0,0.00045631909008333766,0.45631909008333765,0.0,0.45631909008333765
15,$\alpha_{3}$ [$\degree$],0.0,0.0005202967145496729,0.029810805838219184,0.0,0.029810805838219184
16,$\theta_{4}$ [$\degree$],0.0,-0.0016413699790103623,-0.09404357241677029,0.0,-0.09404357241677029
17,$d_{4}$ [mm],0.0,-0.010202896245232537,-10.202896245232537,0.0,-10.202896245232537
18,$r_{4}$ [mm],0.0,0.0032513060264444116,3.2513060264444116,0.0,3.2513060264444116
19,$\alpha_{4}$ [$\degree$],0.0,-0.0014490206471569067,-0.08302276750940599,0.0,-0.08302276750940599
20,$\theta_{5}$ [$\degree$],0.0,-0.0013098935384248333,-0.07505137136320048,0.0,-0.07505137136320048
21,$d_{5}$ [mm],0.0,0.0044179160450385615,4.417916045038561,0.0,4.417916045038561
22,$r_{5}$ [mm],0.0,0.0035790292969351996,3.5790292969351998,0.0,3.5790292969351998
23,$\alpha_{5}$ [$\degree$],0.0,0.00042459336157829597,0.024327407627708485,0.0,0.024327407627708485
24,$\theta_{6}$ [$\degree$],0.0,-4.042019662861833e-05,-0.002315906673908749,0.0,-0.002315906673908749
25,$d_{6}$ [mm],0.0,0.0012442011936492116,1.2442011936492117,0.0,1.2442011936492117
26,$r_{6}$ [mm],0.0,0.0017252031012963687,1.7252031012963687,0.0,1.7252031012963687
27,$\alpha_{6}$ [$\degree$],0.0,-0.0012009560979853173,-0.06880971579505843,0.0,-0.06880971579505843
28,$\theta_{7}$ [$\degree$],0.0,0.0012379261459933844,0.07092794351431671,0.0,0.07092794351431671
29,$d_{7}$ [mm],0.0,0.0007600913109932867,0.7600913109932868,0.0,0.7600913109932868
30,$r_{7}$ [mm],0.0,-0.0002555488958638527,-0.2555488958638527,0.0,-0.2555488958638527
31,$\alpha_{7}$ [$\degree$],0.0,-0.0005368392608255945,-0.030758623922229354,0.0,-0.030758623922229354
