,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.07704986279123767,-0.07872620747266794,-4.510679425255156,-4.4146319499999995,-0.09604747525515656
5,$d_{1}$ [mm],-0.00441463195,-0.006604523629079106,-6.604523629079106,-4.41463195,-2.189891679079105
6,$r_{1}$ [mm],-0.00441463195,-0.007827289285526982,-7.827289285526982,-4.41463195,-3.4126573355269816
7,$\alpha_{1}$ [$\degree$],-0.07704986279123771,-0.07530650151362228,-4.314744706626103,-4.414631950000001,0.09988724337389865
8,$\theta_{2}$ [$\degree$],-0.059097999517169694,-0.0608188027671469,-3.4846607135960896,-3.3860659500000008,-0.09859476359608887
9,$d_{2}$ [mm],-0.00338606595,-0.002234002879959625,-2.234002879959625,-3.38606595,1.152063070040375
10,$r_{2}$ [mm],-0.0033860659500000168,-0.004447806279713917,-4.447806279713918,-3.3860659500000168,-1.061740329713901
11,$\alpha_{2}$ [$\degree$],-0.05909799951716965,-0.05969703662519232,-3.42038824806142,-3.386065949999998,-0.03432229806142173
12,$\theta_{3}$ [$\degree$],0.08267632782478161,0.08283997103611272,4.74638071535524,4.73700465,0.009376065355239938
13,$d_{3}$ [mm],0.00473700465,0.0009694993901723102,0.9694993901723102,4.73700465,-3.76750525982769
14,$r_{3}$ [mm],0.00473700465,0.003888573085018975,3.888573085018975,4.73700465,-0.8484315649810252
15,$\alpha_{3}$ [$\degree$],0.08267632782478151,0.08274174975003357,4.740753050204558,4.737004649999995,0.003748400204562685
16,$\theta_{4}$ [$\degree$],0.03972530384162591,0.04061524476568735,2.327082108964693,2.2760922500000005,0.05098985896469266
17,$d_{4}$ [mm],0.0022760922500000003,0.006108383134700272,6.108383134700272,2.2760922500000005,3.8322908847002717
18,$r_{4}$ [mm],0.002276092250000028,0.004684710566176198,4.684710566176198,2.276092250000028,2.4086183161761703
19,$\alpha_{4}$ [$\degree$],0.03972530384162587,0.03877957446822533,2.221905948342595,2.276092249999998,-0.05418630165740268
20,$\theta_{5}$ [$\degree$],0.03370772099468557,0.03124186623707145,1.7900270794964566,1.93131015,-0.1412830705035435
21,$d_{5}$ [mm],0.00193131015,-0.004266067958714212,-4.2660679587142125,1.9313101499999998,-6.197378108714212
22,$r_{5}$ [mm],0.00193131015,0.002998322984588759,2.998322984588759,1.9313101499999998,1.067012834588759
23,$\alpha_{5}$ [$\degree$],0.033707720994685664,0.03282930020728947,1.8809803462456454,1.9313101500000058,-0.05032980375436047
24,$\theta_{6}$ [$\degree$],-0.07425414727150335,-0.07639982806989869,-4.377387703930313,-4.2544492499999995,-0.12293845393031333
25,$d_{6}$ [mm],-0.004254449249999999,0.0026594070556655008,2.659407055665501,-4.2544492499999995,6.913856305665501
26,$r_{6}$ [mm],-0.004254449250000014,-0.004053302285287608,-4.053302285287607,-4.254449250000015,0.20114696471240734
27,$\alpha_{6}$ [$\degree$],-0.07425414727150326,-0.07303169852061608,-4.18440809590312,-4.254449249999994,0.07004115409687461
28,$\theta_{7}$ [$\degree$],0.04291117026235103,0.0475615194296628,2.7250743305491407,2.4586289499999996,0.26644538054914113
29,$d_{7}$ [mm],0.00245862895,0.0024816194058456097,2.48161940584561,2.45862895,0.02299045584560977
30,$r_{7}$ [mm],0.00245862895,0.004220325274816408,4.220325274816408,2.45862895,1.7616963248164077
31,$\alpha_{7}$ [$\degree$],0.04291117026235103,0.04141807019483923,2.373080617740875,2.4586289499999996,-0.0855483322591244
