,tex_names,errors,results,results_mm_deg,errors_mm_deg,identification_accuracy
0,$\theta_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
1,$d_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
2,$r_{0}$ [mm],0.0,0.0,0.0,0.0,0.0
3,$\alpha_{0}$ [$\degree$],0.0,0.0,0.0,0.0,0.0
4,$\theta_{1}$ [$\degree$],-0.03081994511649507,-0.03068965823171137,-1.7583878913759867,-1.7658527799999997,0.007464888624012955
5,$d_{1}$ [mm],-0.00176585278,6.496416170873737e-05,0.06496416170873737,-1.76585278,1.8308169417087372
6,$r_{1}$ [mm],-0.00176585278,-0.003545213766810469,-3.545213766810469,-1.76585278,-1.779360986810469
7,$\alpha_{1}$ [$\degree$],-0.030819945116494996,-0.029870849403133004,-1.7114736012703953,-1.7658527799999957,0.05437917872960041
8,$\theta_{2}$ [$\degree$],-0.023639199806867878,-0.023776377212804227,-1.3622860664047058,-1.35442638,-0.007859686404705801
9,$d_{2}$ [mm],-0.00135442638,-0.002091183884298081,-2.091183884298081,-1.35442638,-0.736757504298081
10,$r_{2}$ [mm],-0.0013544263799999956,-0.0031159369386191127,-3.1159369386191127,-1.3544263799999956,-1.761510558619117
11,$\alpha_{2}$ [$\degree$],-0.023639199806867905,-0.022362089704332844,-1.281253361151223,-1.3544263800000016,0.07317301884877869
12,$\theta_{3}$ [$\degree$],0.03307053112991264,0.03370226958043088,1.9309978069708291,1.89480186,0.03619594697082906
13,$d_{3}$ [mm],0.00189480186,0.0005753547641535349,0.5753547641535348,1.89480186,-1.3194470958464652
14,$r_{3}$ [mm],0.00189480186,0.0013477766882276,1.3477766882276,1.89480186,-0.5470251717724
15,$\alpha_{3}$ [$\degree$],0.03307053112991265,0.03207903272077872,1.837993185762691,1.8948018600000003,-0.05680867423730929
16,$\theta_{4}$ [$\degree$],0.015890121536650363,0.016215380439234473,0.9290728623671264,0.9104369,0.01863596236712639
17,$d_{4}$ [mm],0.0009104369,0.0019095536583849423,1.9095536583849424,0.9104369,0.9991167583849424
18,$r_{4}$ [mm],0.0009104368999999779,0.002270883091141096,2.270883091141096,0.9104368999999779,1.360446191141118
19,$\alpha_{4}$ [$\degree$],0.01589012153665026,0.01518056763922404,0.8697824563404132,0.9104368999999941,-0.04065444365958093
20,$\theta_{5}$ [$\degree$],0.013483088397874226,0.011000845487401026,0.6303020175036158,0.77252406,-0.14222204249638415
21,$d_{5}$ [mm],0.00077252406,-0.004190166469633988,-4.190166469633988,0.77252406,-4.9626905296339885
22,$r_{5}$ [mm],0.00077252406,-0.00017131453600777809,-0.17131453600777807,0.77252406,-0.943838596007778
23,$\alpha_{5}$ [$\degree$],0.013483088397874265,0.01360257042140156,0.7793698756757992,0.7725240600000023,0.006845815675796896
24,$\theta_{6}$ [$\degree$],-0.029701658908601342,-0.03303370695947464,-1.8926919904498323,-1.7017797,-0.19091229044983238
25,$d_{6}$ [mm],-0.0017017796999999999,0.003031232465007401,3.031232465007401,-1.7017797,4.733012165007401
26,$r_{6}$ [mm],-0.0017017797000000168,-0.0014315768134353646,-1.4315768134353646,-1.7017797000000168,0.2702028865646522
27,$\alpha_{6}$ [$\degree$],-0.029701658908601436,-0.03055418404261956,-1.7506257921080686,-1.7017797000000052,-0.048846092108063344
28,$\theta_{7}$ [$\degree$],0.017164468104940322,0.020646615674926982,1.1829639394019658,0.9834515799999947,0.1995123594019711
29,$d_{7}$ [mm],0.00098345158,0.0018458904342180955,1.8458904342180955,0.9834515800000001,0.8624388542180954
30,$r_{7}$ [mm],0.00098345158,0.0034183739960022444,3.4183739960022446,0.9834515800000001,2.4349224160022445
31,$\alpha_{7}$ [$\degree$],0.017164468104940322,0.017747714215863297,1.0168691205733003,0.9834515799999947,0.03341754057330559
